text,source,label,reliability,bias
"Sen. Mark Warner, the top Democrat on the Senate Intelligence Committee, also said he is concerned that Putin will take “full advantage of an ill-prepared” Trump.",huffpost,1,37.82,-10.75
"“I don’t think they have American citizenship and if you speak to some very, very good lawyers — and I know some will disagree — but many of them agree with me and you’re going to find they do not have American citizenship.",huffpost,0,37.82,-10.75
"Trump reopened the government for three weeks on Jan. 25, allowing government workers to get back to work as border security negotiations continued.",huffpost,0,37.82,-10.75
"""The reality is, we have more people older and who are living longer, so we need to make changes.",huffpost,0,37.82,-10.75
"""I'm not convinced that he has one,"" Trump said of the birth certificate issue.",huffpost,0,37.82,-10.75
"Clinton's release comes about one month after Republican presidential candidate Jeb Bush released 33 years of returns, showing his net worth between $19 and $22 million.",huffpost,0,37.82,-10.75
"He worked within that role to raise money and contribute to the campaigns of Republican governors across the U.S., many of whom won in the 2014 midterm elections.",huffpost,0,37.82,-10.75
"Mary Cheney, the younger sister of Wyoming U.S Senate candidate Liz Cheney (R) and daughter of former Vice President Dick Cheney, criticized her sister's opposition to same-sex marriage in a Friday Facebook post, the New York Times reports.",huffpost,0,37.82,-10.75
"Debate was mostly closed to the public, but the final version ""calls on the tea party and all people of good will to repudiate the racist element and activities within the tea party,"" said Hilary Shelton, director of the NAACP's Washington bureau.",huffpost,0,37.82,-10.75
"By lifting the ban, she said, Trump was “encouraging Americans to kill elephants.”",huffpost,0,37.82,-10.75
"Flynn’s indictment, however, makes it increasingly difficult for the president to distance himself.",huffpost,0,37.82,-10.75
"UPDATE: Commenting on the Treasury Department's new policy, Edie Windsor hailed the decision as the precise remedy that she sought when she challenged the constitutionality of DOMA.",huffpost,0,37.82,-10.75
"“I’m not aware [that] any justice before has ever commented on the merits or demerits of a presidential candidate,” said Ed Whelan, the president of the Ethics and Public Policy Center and a frequent contributor to the conservative National Review Online, where he has chronicled this episode and what he deems Ginsburg’s “remarkable record of indiscretions.”",huffpost,0,37.82,-10.75
He adding that the issue has been “under study for years” but that he would provide an update after additional review.,huffpost,0,37.82,-10.75
"Trump claims great wealth, but won’t disclose his real net worth and refuses to release his tax returns.",huffpost,0,37.82,-10.75
Trump Jr. became embroiled in the Russia investigation after it was revealed he and other campaign officials met with a Kremlin-backed attorney in June 2016 who had promised damaging information about Clinton.,huffpost,0,37.82,-10.75
"And on Wednesday, the White House began a robust process of selling the deal to Democrats -- skeptical, as they are, about an extension of Bush tax cuts for the wealthy and a generous revision of the estate tax.",huffpost,0,37.82,-10.75
"When the teacher didn’t do something right, the principal had to jump in.",huffpost,0,37.82,-10.75
"""You can now see what the Congress has seen -- collectively these emails make clear that the interagency process, including the White House's interactions, were focused on providing the facts as we knew them based on the best information available at the time and protecting an ongoing investigation.",huffpost,0,37.82,-10.75
"“Nothing could be further from the truth,” he said.",huffpost,0,37.82,-10.75
The White House didn’t immediately respond to a HuffPost request for comment on the report.,huffpost,0,37.82,-10.75
"“I believe in my heart, if we’re going to win as Democrats, we have to have the kind of message that resonates in every corner of this country.”",huffpost,0,37.82,-10.75
That hope was short-lived.,huffpost,0,37.82,-10.75
"""Why can't Mitt Romney run his race and I'll run mine?"" Akin continued.",huffpost,0,37.82,-10.75
Those markets house some of the state’s largest Jewish communities.,huffpost,0,37.82,-10.75
"""By virtue of his career in public service, including distinguished military service, Congressman Sestak was viewed to be highly qualified to hold a range of advisory positions in which he could, while holding his House seat, have additional responsibilities of considerable potential interest to him and value to the Executive Branch,"" a memo detailing the administration's findings reads.",huffpost,0,37.82,-10.75
The elephant trophy decision drew national headlines and a fierce response from celebrities and others across social media.,huffpost,0,37.82,-10.75
"“Today’s ruling provides certainty and clear, coherent tax filing guidance for all legally married same-sex couples nationwide.",huffpost,0,37.82,-10.75
"And the day after the primary, the president tweeted in support of Moore, calling him “a really great guy.”",huffpost,0,37.82,-10.75
"A Kaine spokesman later told HuffPost that the senator was traveling during the vote, but had he been there, he would have voted to sustain the veto.",huffpost,0,37.82,-10.75
"""It still seems to me that there has to be room … to broaden the scope of what a campaign needs to be about,"" he said, going on to suggest Romney had made a bigger deal of the remark than he needed to.",huffpost,0,37.82,-10.75
"On one occasion, Trump Jr. tweeted a link to a cache of leaked emails after the WikiLeaks account messaged it to him.",huffpost,0,37.82,-10.75
CIA officers also removed the reference to al Qaeda in order to avoid prejudging the outcome of a FBI investigation into the incident.,huffpost,0,37.82,-10.75
"The source insisted that no laws were broken in the process of offering the position, that the matter hardly rose to the level of political scandal -- suggesting that Republicans on the Hill were hoping to reap political benefits from the saga.",huffpost,0,37.82,-10.75
Stone has previously admitted to being in contact with Julian Assange of WikiLeaks during the Trump campaign.,huffpost,0,37.82,-10.75
"He also said that he would run for majority leader in hopes of creating ""a leadership team that can bring the Republican conference together.""",huffpost,0,37.82,-10.75
He was one of several members of the House Foreign Affairs Committee who signed a letter calling on Trump to cancel.,huffpost,0,37.82,-10.75
"""They are pulling people together and focusing on the negative, and then it's hard to make anything positive out of that,"" said Anita L. Russell, president of the Kansas City, Mo., branch of the NAACP, which introduced the resolution.",huffpost,0,37.82,-10.75
"The For The People Act “takes power from the elites, special interests and the 1 percent and gives it to the American people,” Rep. Zoe Lofgren (D-Calif.) said.",huffpost,0,37.82,-10.75
"""And then these groups, these extremist groups, are looking for something, and they are latching on to this.""",huffpost,1,37.82,-10.75
"Armed school personnel, called school resource officers, would also be required to undergo a ""background investigation, testing, and [have] relevant experience.""",huffpost,0,37.82,-10.75
"The offer for that position was made more than a month before -- on March 26, 2009 -- to Ray Mabus.",huffpost,0,37.82,-10.75
"“I thought both Whitehouse and others rightly pointed out that after Roberts’ confirmation we gotta pull away that fake story that you’re just calling balls and strikes,” Teachout said.",huffpost,1,37.82,-10.75
"We’re on the cusp of a deeper recession, millions of unemployed Americans have no prospect for work, taxes are about to spike higher and we’ve maxed out the national credit card.",huffpost,0,37.82,-10.75
Act like being in the White House matters to you.,huffpost,0,37.82,-10.75
Obama last year explained that he refuses to describe the self-proclaimed Islamic State and al Qaeda as groups fueled by “radical Islam” because the term grants them a religious legitimacy they don’t deserve.,huffpost,0,37.82,-10.75
Jeb Bush later said he had misunderstood the question.,huffpost,0,37.82,-10.75
"Trump is also expected to approve Congress’ spending bill, which grants him $1.375 billion for the wall, as opposed to the $5.7 billion he initially demanded.",huffpost,0,37.82,-10.75
"“I think the vice president very well knows that sometimes the words don’t come out of your mouth the right way,” he said with a gotcha smile.",the-new-york-times,0,40.94,-7.94
