text,source_party,source_name,label,sentence_id,source,reliability,bias
"Sadly, it took Argentina almost a century of chaos to learn that lesson.",Lean Right,washington-times,1,da6d10e0-4e4e-4c13-a538-aa8d57220868,washington-times,34.92,11.31
He also continued to share polls on social media showing him with massive leads in the GOP nomination race and also leading Mr. Biden in battleground states.,Lean Right,washington-times,0,bd0b5ef8-aa6a-4e26-a252-dd46916be314,washington-times,34.92,11.31
"NEPA Amended by Bipartisan Debt Limit Bill In one of the very few changes to the National Environmental Policy Act since its passage in 1970, the bipartisan debt limit bill included substantive changes.",Lean Right,reason,0,39ea748e-683a-4540-891f-157d412458bf,reason,36.26,4.84
"And yes, Sinaloa is the home of that Sinaloa - the notorious cartel and drug traffickers.",Lean Right,the-christian-post,1,ca646545-3cd7-4b8b-a5c2-61108bf9b940,the-christian-post,36.41,10.31
Top donors pulling their funding over antisemitism on campus have spooked elite schools.,Lean Right,new-york-post,0,d365b228-c1ed-436d-a8d1-b71aa355f933,new-york-post,31.92,9.28
"X CEO Elon Musk blasted the Irish proposal earlier this week, predicting that it would apply even to memes on one's phone.",Lean Right,the-christian-post,1,713d232f-ae44-4d50-a4bc-bcb7105e1401,the-christian-post,36.41,10.31
"Without adequate budgetary support, a church’s stated missional purpose may be no more than idle words.",Lean Right,the-christian-post,1,237b38c7-d0ec-4b03-a998-5185c6076efd,the-christian-post,36.41,10.31
Why is this idea of the soulmate so dangerous to us?,Lean Right,christianity-today,1,35eef80c-04f5-41bd-816e-4d68d5c0ad0f,christianity-today,41.75,5.39
"With uncommon clarity and grace, the authors bring these insights to bear on the complexities of the modern world, particularly the many religious viewpoints and expressions embedded in innumerable cultural contexts.",Lean Right,christianity-today,0,dbf2cc5f-2c4e-40ba-a8af-253fd7657eb2,christianity-today,41.75,5.39
"German Interior Minister Nancy Faeser also denounced the incident, labeling it an abominable crime.",Lean Right,the-christian-post,0,b8a13cd6-ebf3-4a28-8a1b-0337e3291ffd,the-christian-post,36.41,10.31
A sudden strain on the system-inevitable when a police department starts cranking out more than three citations per resident per month-can produce a backlog.,Lean Right,reason,0,e9c55657-8324-4eca-82de-53d59bf2b4cb,reason,36.26,4.84
Another method involves interviewing them with questions without giving away your intentions.,Lean Right,the-christian-post,0,f924d1f7-7a34-42fd-af1b-fa5a0520f14c,the-christian-post,36.41,10.31
"Stroud's father, a former pastor named Coleridge Bernard Stroud III, is serving a 38-year prison sentence in California after pleading guilty in 2015 to carjacking, kidnapping, robbery and misdemeanor sexual battery, Sports Illustrated reports.",Lean Right,the-christian-post,0,e0ba7938-bd99-4fce-9fae-ba209c9fab33,the-christian-post,36.41,10.31
"Jesus, the greatest gift and the greatest giver in the history of the world, will separate the generous and selfish by their tangible love to the hungry, thirsty, stranger, naked, sick, and imprisoned.",Lean Right,the-christian-post,1,b00af243-82a2-4052-9bc9-dd18ccb743ff,the-christian-post,36.41,10.31
The whole thing is even more absurd given that Stellantis is simply responding to government mandates.,Lean Right,boston-herald,1,a6f70c56-c0ff-4833-b3ae-68dfe9f069ca,boston-herald,36.31,9.68
Is God more likely calling us to plant ourselves in ministry for the long term rather than jumping from place to place?,Lean Right,christianity-today,0,4d9b3ee1-3043-4031-a895-b6cc353f06bf,christianity-today,41.75,5.39
Since Paul boasts in his weakness and hardships because they facilitate his most powerful encounters with grace (2 Cor.,Lean Right,christianity-today,1,f3f19d91-7011-403f-b553-b01c88915faf,christianity-today,41.75,5.39
"Indeed, that Iran is attempting to infiltrate a largely unprotected U.S. border is useful in and of itself for Tehran.",Lean Right,washington-examiner,1,d742a35f-7ce9-4d98-89fe-ef40d9c06513,washington-examiner,34.07,11.3
"With student loan payments set to resume in October after President Joe Biden’s pandemic pause, roughly 30 million Americans will have less discretionary income, perhaps as much as $300 less per month, according to estimates.",Lean Right,fox-business,0,f4aafaf0-08cb-49fd-a7ab-a3c0edcd517a,fox-business,38.81,9.11
He wanted to hide at all costs that he had funded the Wuhan Institute of Virology to conduct its bioweapons research.,Lean Right,washington-times,1,1f285e1b-a2ee-44e6-8d81-5c3d350a8982,washington-times,34.92,11.31
Asks a wicked dunce trying to humanise savages and dehumanise Jews.,Lean Right,hotair,1,b6862164-2e07-4524-84b9-762fb15258b9,hotair,24.77,12.78
"That’s OK. BlackRock, largely unbeknownst to you, will take your pension dollars and invest in LGBTQ-friendly companies anyway.",Lean Right,washington-times,1,247b8feb-61c6-46f0-aa8b-80c9fdf6b2e5,washington-times,34.92,11.31
"It reduces the need for burdensome motion practice of a spouse who may be worried that his or her spouse may seek to transfer or otherwise remove assets without a court order, or that a spouse will remove that spouse or children from insurance policies, upon being served with a copy of the Summons.",Lean Right,reason,0,201dd888-b49a-4293-ac9a-55ef1244931b,reason,36.26,4.84
"In a statement shared by the Essex DA, Kenney’s family said they are focused on his wife and children as they process his sudden loss.",Lean Right,boston-herald,0,324976ee-5cdd-495a-80a6-a70cc79859d5,boston-herald,36.31,9.68
The Republican inaction to address child poverty leaves children suffering and weakens our nation.,Lean Right,washington-times,1,a58b8682-867c-40a5-af2d-ce2a09c7ff7c,washington-times,34.92,11.31
They bore the brunt of many COVID closure mandates and did not receive nearly enough compensation through the flawed PPP program and other efforts to compensate for the damage inflicted upon them.,Lean Right,fox-business,1,002ade81-b8ee-4ae9-9357-49e320e10bfd,fox-business,38.81,9.11
Morton got a raw deal when he was fired after one year as the coordinator.,Lean Right,new-york-post,1,1c2261d0-b165-4797-84aa-f2ddbff98e09,new-york-post,31.92,9.28
"So we hiked the goal all the way up to an almost-unreasonable-sounding $600,000.",Lean Right,reason,1,3f1d705e-ef50-4e41-8022-36e4f80e824e,reason,36.26,4.84
"Caracas is reportedly moving to claim the Essequibo territory of neighboring Guyana Venezuelan President Nicolas Maduro has sent troops to the border with Guyana in preparation for claiming 160,000 square kilometers of territory known as Essequibo, according to the Spanish daily El Pais.",Lean Right,rt,0,29d81fdc-7cdf-4625-b7fb-b214bdf4ceeb,rt,28.66,11.46
"Sadly, this approach often drives children away from a legalistic, rules-based religion.",Lean Right,washington-times,1,e93c90c7-1da0-4c27-86e5-9b041e8c0973,washington-times,34.92,11.31
"Rejuvenation Watering Can, $56, original price: $75 Rejuvenation For the plant dad you know, the Rejuvenation Watering Can will surely match his aesthetic and make caring for Monsteras and Philodendrons even more fun.",Lean Right,new-york-post,1,33debfe0-fb73-477c-8e18-d57085f826ff,new-york-post,31.92,9.28
"In this respect, the Court has reviewed the Plaintiff's sworn Statement of Net Worth and expenses listed thereon, such as, including but not limited to, the cost of housing, food and shelter.",Lean Right,reason,0,92889b5c-f54c-4d76-a7a7-0d79993724ec,reason,36.26,4.84
"Many Democrats are disenchanted with Biden largely because of a sputtering economy, while Trump supporters are growing weary of the scandals following their favorite Orange Man.",Lean Right,rt,1,91369dac-e0de-452d-b428-0e177b106857,rt,28.66,11.46
"Gen X is still in its prime earning years, although at the tail end of them, and a reasonably ambitious and successful person can make that if they choose to.",Lean Right,hotair,1,90c4c268-4bae-465a-b243-a82198c0b6e4,hotair,24.77,12.78
OPINION: The first must-have volume for would-be political appointees hoping to restore America after the swearing-in of a Republican president in 2025 has just been published.,Lean Right,washington-times,1,05a3a0b3-b896-4343-8b10-c5fdef9b7d2e,washington-times,34.92,11.31
Several GOP members - including staunch supporters of Kiev - stormed out of the meeting.,Lean Right,rt,0,e6abb930-2368-4140-bafe-9ec299ea91d2,rt,28.66,11.46
"On the other hand, an all-encompassing ban as has been proposed by members of both major parties would be too aggressive and could even risk escalating tensions with the world's second-largest economy.",Lean Right,reason,1,4bea1ab4-4aa7-43a7-b34e-5c6148ce3d8e,reason,36.26,4.84
"Boston Globe via Getty Images 4 The Chan Zuckerberg Initiative - which was founded by Mark Zuckerberg and his wife, Priscilla Chan, who both attended Harvard - awarded $500 million to the Technology and Social Change Research Project (TASC), which Donovan directed.",Lean Right,new-york-post,0,0ad297c2-c247-431f-b5fc-720a53dc9119,new-york-post,31.92,9.28
"While many families previously homeschooled their children for religious reasons, federal survey data reported by The Washington Post showed that the number of families homeschooled for religious reasons declined by nearly 30 percentage points between 2012 and 2023.",Lean Right,reason,1,4b90ded6-9bc0-4fb8-b100-7c3d371b4fef,reason,36.26,4.84
"Instead, he asked for and received a novel creature called the authorization for use of military force.",Lean Right,washington-times,0,b8e2124f-286a-4509-ad9f-39c28311e959,washington-times,34.92,11.31
The CMA provided significant financial support to the school when it was in trouble in recent years.,Lean Right,christianity-today,0,474146a2-4bc8-4614-9aec-801aa5d0c9e5,christianity-today,41.75,5.39
"Harris rightly identifies some of the bad fruit that came out of the movement, such as pride, a de-emphasis on the imago Dei, and a confusing narrative about our worth as human beings.",Lean Right,christianity-today,1,a6a2b576-d440-4cdf-b44e-7b8322c4ecf4,christianity-today,41.75,5.39
"Being Christ’s body means existing as a community that cares for, and is affected by, the well-being of members, just as a human body is affected when one part is injured.",Lean Right,christianity-today,0,821da503-8071-42df-af49-18ea32e373d2,christianity-today,41.75,5.39
"Inalienable rights, however, can’t be taken away, and can’t even be given away.",Right,newsmax,0,73aafc9c-7065-4858-b6cd-f6de2619c9a0,newsmax,28.9,13.54
"The breakdown in the bipartisan Senate talks, according to these sources, stems from Republicans’ continued insistence on including elements of H.R.",Right,infowars,0,b365e1b2-d8b0-4df4-bdd0-89fad7d98c84,infowars,15.78,23.58
"Those include Pope Francis, French President Emmanuel Macron, Canadian Prime Minister Justin Trudeau and UN Secretary-General Antonio Guterres .",Right,newsbusters,0,85b89e8c-3309-4884-977b-a0e37560e6ab,newsbusters,19.99,20.48
"And so everything that happens in this war, they have to lump themselves on the other side.""",Right,newsbusters,1,c97e21df-1260-4f5e-b28c-dcf659e5fc11,newsbusters,19.99,20.48
An organization funded by a leftist billionaire recently published a report smearing donors to political and media groups on the right.,Right,newsbusters,1,1ec3d343-add9-4eac-9cb8-a0d6be20196a,newsbusters,19.99,20.48
Useless stuttering of the same phrase that is not only impossible but meaningless does not help and will not solve a problem.,Right,townhall,1,50c47908-f7fe-460c-b575-9e38ff01720d,townhall,24.95,19.79
"According to a paper published by the Environmental Review, deforestation in Brazil has been a concern since the start of the 1900s.",Right,independent-journal-review,0,2f456b1a-4504-48f2-a49c-c0d1162d7a38,independent-journal-review,25.81,12.82
"SCRIPTURES FOR STUDY Isaiah 59:16 Close Isaiah 59:16 He was amazed to see that no one intervened to help the oppressed.So he himself stepped in to save them with his strong arm, and his justice sustained him.",Right,cbn,0,0d2fdd15-a3c4-476a-a2f9-0df9937baa32,cbn,34.17,15.24
Argentina has been so broke and so dysfunctional for so long that nobody even remembers when it was a first world country.,Right,the-american-spectator,1,ec78f054-8dc9-4afd-872f-3d5aac39efd5,the-american-spectator,17.46,22.97
Soldiers Save Lives offers a particularly satisfying way to accelerate their richly deserved annihilation.,Right,newsmax,1,4a3a8992-e175-4f08-9748-2784bff5d467,newsmax,28.9,13.54
"In partnership with supporting groups, The ADL's release this month of a free campus legal protection hotline for students experiencing antisemitism is also an encouraging indication, albeit belatedly, of the institution evolving to convey the needs of Jewish students.",Right,newsmax,1,b91e4bb6-3fb1-43f4-baaf-6d9ebb94a645,newsmax,28.9,13.54
"This is the basis upon which Navarro, John Leguizamo, the Congressional Hispanic Caucus, along with the rest of the Latinx Industrial Complex, have demanded that Univision reverse course and go back to being a reliable Democrat talking point machine- which it never stopped being in the first place.",Right,newsbusters,1,ac2aa84a-5ced-4ff8-a85b-412916aab4d2,newsbusters,19.99,20.48
"We who love Him should love and bless and help our Jewish brethren, and this includes praying for the salvation of all Israel!",Right,wnd,1,78c05feb-dfd3-4d9d-8ab9-6ad9c43d2951,wnd,13.06,21.0
"When hostages were violently taken back to the Gaza Strip, UNRWA was also involved.",Right,townhall,0,b385bc12-bd4f-445b-8eec-7ab39e5bc7c7,townhall,24.95,19.79
"Senate Minority Leader Mitch McConnell on Wednesday called for continued support for Ukraine during an event in Louisville, Kentucky.",Right,infowars,0,ef9c6762-eed2-4a2e-bf93-1cbf835ad167,infowars,15.78,23.58
"Rather than get frustrated by our failures, he suggests we have to learn from them and go on.",Right,newsmax,0,e6fdbc18-d1a1-4ef1-b5f9-9f49bf8dcb8c,newsmax,28.9,13.54
Zertal discovered the remains of a rectangular structure which he excavated from 1982-1989.,Right,wnd,0,77ccfe11-5fc7-45b7-a022-e33da27d2bb0,wnd,13.06,21.0
That prompted a running joke: who was the first person to land on the moon?,Right,newsmax,0,b80420cd-6065-4638-aaf0-c37cad724dcb,newsmax,28.9,13.54
Why should a ballot initiative in Montana say less to us about the will of the people than ten pro-life bills passed afterwards in the same state?,Right,newsmax,1,06bd655f-18f6-4dec-8d00-cbbfc7240e59,newsmax,28.9,13.54
There are thus three specific points of contention that need to be resolved.,Right,infowars,0,6040526e-24a7-4116-93c8-26c9a7724c52,infowars,15.78,23.58
"But the move backfired, a Ukrainian senior military officer told Time, and slowed recruitment efforts to an effective stop.",Right,infowars,0,3e290a18-f908-41df-b82c-f1161bfade23,infowars,15.78,23.58
"Biden’s Secretary of Homeland Security Alejandro Mayorkas still has his job, even as he deliberately fails to secure our border, lies to congress, and does absolutely nothing to stop the cartels, drugs, and terrorists from pouring in.",Right,american-greatness,1,4f00ef85-7822-4ab8-bb31-6b244403be5c,american-greatness,18.93,22.45
Her breaking point came about a year after her mother’s death.,Right,cbn,0,551f8071-fc66-4f11-87c9-b9235bf3597b,cbn,34.17,15.24
"Sally C. Pipes is president, CEO, and the Thomas W. Smith fellow in healthcare policy at the Pacific Research Institute.",Right,newsmax,0,f407d67b-42e6-4dd1-9c15-f5427e794995,newsmax,28.9,13.54
"Hollywood is full of phonies, the tech industry is full of creeps, and the state is full of untrustworthy addicts.",Right,townhall,1,ecd37f03-d853-464d-83e2-5d4460608cae,townhall,24.95,19.79
Congress impeached him for noticing Biden’s pay-to-play family corruption in Ukraine.,Right,american-thinker,1,c1d3685b-6486-4706-a3e2-8e7b116095c6,american-thinker,13.67,24.85
"She’s talking about the Supplemental Nutrition Assistance Program; the Women, Infants and Children program; the National School Lunch Program and the other constantly growing handouts that make up America’s welfare system.",Right,newsbusters,1,17deb92b-8e89-4d53-adbf-eddc06480599,newsbusters,19.99,20.48
"Since the Biden administration has been in power, the amount of migrants crossing the southern border has increased immensely and continues to rise with no end in sight.",Right,the-gateway-pundit,1,d1296758-2817-4028-b11f-9b81d99aa3dd,the-gateway-pundit,14.91,23.64
"Like many of our other featured legal PA online casinos, it's possible to use various trusted methods, such as PayPal, MasterCard Credit and Debit Cards, Visa Credit and Debit Cards, and VIP Preferred™ ACH/e-Check.",Right,newsmax,0,b3680acf-dad9-469a-9c39-3a4850bc311c,newsmax,28.9,13.54
A research institute will not reopen train stations closed because people refuse to stop spitting on innocent Jews.,Right,townhall,1,75b19577-cc55-4814-8271-a3a3d04d74e2,townhall,24.95,19.79
"The answer is the truth hasn't mattered for a long time, only destroying Trump.",Right,american-thinker,1,5cef1baa-37ce-4ffb-a6a3-a41d80ad27f9,american-thinker,13.67,24.85
"However, every one of us, especially them sometimes, need a little direction.",Right,newsmax,0,7e4c626d-fe2a-4468-9936-1d58288d9c54,newsmax,28.9,13.54
The Reedy Creek Improvement District apparently concealed these payments in annual financial reports.,Right,newsbusters,0,bb1556b9-aafc-47e1-bddb-f4041b2e3841,newsbusters,19.99,20.48
"UAE’s racketeering, influence, and corrupt organization involvement in COP 28 is massive.",Right,townhall,1,7a4cdd4f-5836-4999-90e9-465416e010b4,townhall,24.95,19.79
Asking federal politicians to fix the doctor shortage is like asking an arsonist to put out the fire he started.,Right,american-thinker,1,b058e295-7c72-42a2-8222-70f199e8e4d0,american-thinker,13.67,24.85
All that’s left now is the race for the second spot on the ticket.,Right,american-greatness,0,6901ab7b-b7be-41b9-9af2-802ca15f95df,american-greatness,18.93,22.45
Stein asserted that a woman’s natural vocation was to become a wife and mother.,Right,national-catholic-register,1,6509b2c5-9343-4665-a3e0-91c07b567bf0,national-catholic-register,22.39,11.81
"To capitalize on this chance, Republicans must navigate these waters with care.",Right,the-american-spectator,0,c212546a-099b-4f95-91bd-8ba54054ce30,the-american-spectator,17.46,22.97
"In 2019, for example, RCID spent $1.8 million on these tickets.",Right,newsbusters,0,6069017c-0f59-42cf-a250-188031e0c6d0,newsbusters,19.99,20.48
"Advocates of homeschooling say several factors play a role in the approach's popularity, including politics, health conditions, and bullying in the classroom.",Right,newsmax,0,3a0d32fb-9cd9-448d-9c61-a98a9195cc5c,newsmax,28.9,13.54
"Crater Lake, Oregon: Created from the eruption of Mount Mazama 7,700 years ago, Crater Lake’s average depth is more than 1,000 feet, and is nearly 2,000 feet at its maximum, making it the deepest lake in the United States.",Right,newsmax,0,3a36ca24-d81f-4661-8175-e75a80bebe91,newsmax,28.9,13.54
"The segment includes very dramatic and emotive testimony, including from a physician reporting about a child dying in the course of the interview.",Right,american-thinker,1,deb78995-82b4-4523-b1d0-76c886ffc897,american-thinker,13.67,24.85
"They claim to provide the highest-quality meat from 100% US-based farms, with no deviation from their patriotism regardless of price, convenience, or persuasion of foreign meat suppliers.",Right,newsmax,1,8d25cf1d-e5a3-4d51-802b-083dce0d336e,newsmax,28.9,13.54
"LAURA INGRAHAM: Clearly, these university presidents , like the White House itself, they're walking on eggshells, afraid to offend its pro-Hamas constituents.",Right,fox-news,1,2e9fdf1c-bd47-4415-8254-56ed3a93e087,fox-news,35.44,11.06
"And when government treats people differently based on their faith, it’s religious discrimination, pure and simple.",Right,townhall,1,9939db61-27e3-44ce-bc61-bc088ecb3d87,townhall,24.95,19.79
"The DOL probe is being led by Acting Secretary Julie Su, whose nomination has been stalled in the U.S. Senate.",Right,american-greatness,0,417d8aea-68a7-4adb-930a-4a82824c3b81,american-greatness,18.93,22.45
And yet McCarthy repeats these lies and ends up publicly defending the president after the attack on the Capitol.,Right,newsbusters,1,9743309e-5eed-4ca2-b8e6-5dd1c2f113e4,newsbusters,19.99,20.48
It somehow became acceptable for politicians and those who aspired to be to preach only to the choir.,Right,townhall,1,24d867b9-61d3-450a-a468-00cc3f5ee601,townhall,24.95,19.79
"Aiding this achievement, Lee released the song's official music video and actively promoted it on social media.",Right,newsmax,0,f4c8fa7e-8fbe-4daa-ac1c-82880da00d46,newsmax,28.9,13.54
"Novo's launch of Wegovy in Britain, Germany, Norway and Denmark, has so far done little to temper the clamor in Europe for Ozempic, as volumes of Wegovy have been limited due to production bottlenecks.",Right,newsmax,0,673f4f46-1666-4e4d-be1d-a700ff544067,newsmax,28.9,13.54
If only a catastrophe could befall Israel like an attempt at its extermination.,Right,american-thinker,1,92c1fc49-d9a4-4f95-a93a-4330f11f593e,american-thinker,13.67,24.85
Context: Gutfeld on FNC quadrupled that number with 2M at 10p.,Right,townhall,0,f2467719-37e5-4de5-a6e2-0dddcb0ddf0e,townhall,24.95,19.79
There is a reason why transsexuals have a suicide rate that is higher than all other segments of society; it’s because this is NOT normal behavior.,Right,american-greatness,1,8364100e-caac-4361-863b-a146b7707eba,american-greatness,18.93,22.45
"But Blum, who also organized the lawsuit against Harvard, says he's not done.",Right,washington-free-beacon,0,25fc1845-1492-4e98-99ca-c92f556b5856,washington-free-beacon,23.47,14.45
"Importantly, though, virtually no person in the national conservative camp would in theory argue against a more competitive corporate tax rate that helps onshore jobs, or tax relief for overburdened American families increasingly getting less for their money.",Right,the-federalist,0,8c654724-1dfc-4c33-b331-93cae517dfb3,the-federalist,21.77,18.67
"By Jake Smith Daily Caller News Foundation New accounts of Hamas’ mass sexual violence have emerged as Israel denounces groups who refuse to condemn it, the Associated Press reported Tuesday.",Right,wnd,0,dd77d1e1-77d9-4db8-9bd5-cea8b7a2120b,wnd,13.06,21.0
"Aside from these two exceptions, statutes of limitations are necessary to ensure defendants get fair trials.",Right,wnd,0,cb681781-8f31-4290-a7f1-ee2f7a592585,wnd,13.06,21.0
"Any dilution or destruction of them will only produce digression, decadence, and injury to those who practice them.",Right,townhall,1,a0cf278b-8412-4b4d-bc93-fe17f597ba8e,townhall,24.95,19.79
Tesla founder and X owner Elon Musk has declared war on Disney and its CEO Bob Iger for hypocrisy in targeting his social media platform while ignoring violations on competitor platforms.,Right,newsmax,0,d2a73bb0-8989-44f1-941e-52fda8f031ff,newsmax,28.9,13.54
The provision was added to the Constitution to keep former Confederates from returning to their government offices after the Civil War.,Right,newsmax,0,bdb54eb6-3822-4c6d-a4ac-e0fce0d03856,newsmax,28.9,13.54
"In fact, the leftist tilt of the media is even more pronounced now than then.",Right,newsbusters,1,fb47f160-0398-438d-9612-47cf8867b909,newsbusters,19.99,20.48
"Kean beat out six other Republicans for the chance to take on a sitting Democrat, and the party is showing its support by outspending Democrats on ad buys by a factor of nearly 3:1 - $3.7 million to $1.3 million.",Right,newsmax,0,57b132aa-1f31-48bc-8f71-504d43e56716,newsmax,28.9,13.54
"By Leftist logic, Jews are part of the superstructure of power, since all success is merely a reflection of hierarchies of power, and Jews are disproportionately successful.",Right,wnd,1,95d00536-ca1a-4ca1-83c6-a766084474a4,wnd,13.06,21.0
Even my fellow elder Millennials likely don’t know what the heck it means.,Right,fox-news,1,8be84697-7525-4b66-948e-7603b5c64218,fox-news,35.44,11.06
"Last week, State Department spokesperson Matthew Miller announced that the Biden Administration will waive Iranian sanctions to permit the release of $10 billion to Iran from Iraqi electricity sales.",Right,american-thinker,0,9a64bac9-f291-4515-8a94-1ad6f5818a35,american-thinker,13.67,24.85
Why does the NYT consistently avoid details that would effectively exonerate the IDF of war crimes by exposing Hamas' breach of moral and humanitarian norms as the true cause of preventable civilian suffering in Gaza?,Right,american-thinker,1,7ed0d7ad-5e91-421e-9534-dc8ced48ab68,american-thinker,13.67,24.85
"Ukrainian President Volodymyr Zelenskyy was initially scheduled to join the Senate briefing via video, but something came up and he is no longer able to attend, Senate Majority Leader Chuck Schumer told reporters.",Right,infowars,0,700a411f-c6ec-44d1-b57b-7d31cf4d87fb,infowars,15.78,23.58
"Whether during daylight hours or after dark, their lack of a key survival instinct connected with highway traffic is unfortunate for both the deer and for the next unsuspecting motorist.",Right,townhall,0,42c76756-d3f2-4232-a9ce-1f3e11b28aa9,townhall,24.95,19.79
"Then they know their doom-deep black, and burning fire, are fixed seals of their death-warrant.",Right,american-thinker,1,dc807fb3-6b92-423b-a5af-f1e7176d7ed3,american-thinker,13.67,24.85
"The most unforgivable failure of Scott’s epic, however, is its complete warping of Napoleon himself.",Right,the-federalist,1,7131bcdd-ca00-4b0e-8c60-37b91dc4db5b,the-federalist,21.77,18.67
"An international polling firm, no matter how well-intentioned, might not be entirely attuned to American politics (note the inclusion of Florida and North Carolina here and the omission of, say, Wisconsin).",Right,independent-journal-review,0,618aa589-ca8d-42dd-a53a-c070e0edbd54,independent-journal-review,25.81,12.82
Orban has committed to a very public strategy of creating chaos and panic ahead of the EU Council Summit.,Right,newsmax,1,cf0886f4-757b-4bf1-9cc2-9a2c18c61fa1,newsmax,28.9,13.54
The military junta in Argentina invaded the Falkland Islands to distract its citizens from the looming economic disaster that was upon them.,Right,townhall,1,584ef7c8-2985-4669-9a51-6aa293f03fa8,townhall,24.95,19.79
"Maximiliano Pavillaux, 11, has lived with his parents and four siblings in the rural area around Suipacha, a small town in Buenos Aires province, since December 2022.",Right,national-catholic-register,0,9397f6a5-162e-4a7f-9216-fcb5b01e6630,national-catholic-register,22.39,11.81
"As the best-loved Democrat, Michelle has been preparing to run for President since 2016 by following the same formula as Barack did before her.",Right,wnd,1,a31a7d2c-a1d5-421b-a33b-267fc47ac3ab,wnd,13.06,21.0
The Washington Free Beacon reported last year that opponents of the ban warned it would disproportionately impact black people and put them at risk of arrest for using the products.,Right,washington-free-beacon,0,ae189029-7c7d-4fc6-960c-7a6c4cda3b2d,washington-free-beacon,23.47,14.45
"And, in fact, the parents had previously asked Manchester to talk to them about their daughter.",Right,wnd,0,646d36e4-1fe9-429e-90d5-ebce6f57d2c9,wnd,13.06,21.0
"On top of the usual large turnout by Democrats in Northern Virginia, Richmond and other high population cities, the redrawing of district lines favored Democrats.",Right,newsbusters,0,fa6ed8f0-d96a-4c7b-840f-d9eb6aaeb0ef,newsbusters,19.99,20.48
It also requires the installation of EV charging infrastructure in high-density areas.,Right,fox-news,0,99eb5913-001e-4a2d-8221-45dce0959a44,fox-news,35.44,11.06
She believes there are five sectors working in tandem to create this new world order: (1) Technology industry building clouds.,Right,american-greatness,1,72fafa57-3fcb-43e9-8521-67784ac203b4,american-greatness,18.93,22.45
"Now the prayer is that those who weren’t saved rest in peace, that more post-birth resources for moms and babies become readily available and that the culture wars stop fighting and recognize that saved lives is a win.",Right,newsbusters,1,3627a316-6865-48f6-96d4-5eaaf43869ba,newsbusters,19.99,20.48
By Katelynn Richardson Daily Caller News Foundation A federal judge dismissed a case Tuesday seeking to remove former president Donald Trump from Arizona’s presidential ballot.,Right,wnd,0,fb985fad-f830-4d59-9a09-88fff01f00a3,wnd,13.06,21.0
"But perhaps keep the self-congratulation off-camera, and learn from the wisdom of Barry Sanders when asked why he never celebrated his touchdowns: Act like you’ve been there.",Right,newsbusters,1,813f268c-d390-4b56-baa5-1ec43b4a05a4,newsbusters,19.99,20.48
Are people not concerned about the decline in America’s birth rate?,Right,newsbusters,0,f956df3e-eb25-4398-bec1-a2ee1d1455f8,newsbusters,19.99,20.48
"Following Jesus means to counter all of man’s natural desires, making it both controversial and offensive to the unconverted.",Right,wnd,1,9a5320a2-34a9-4d44-8e8a-bc6f0a523974,wnd,13.06,21.0
"Instead of spending money on ensuring the world's poor have safe drinking water, we are spending billions of dollars pushing windmills and solar power.",Right,townhall,1,7fb19234-2657-40b2-9eef-25b85a7f9b1d,townhall,24.95,19.79
"As has been the case since the barbarous attack on Israel by Hamas aided by Palestinian civilians, international organizations have chosen by their silence to ally themselves with the butchers instead of condemning the 10/7 attack.",Right,american-thinker,1,8c6190ed-f75b-45f1-add7-5f1d66fabf18,american-thinker,13.67,24.85
"However, there is no better time than now to join us in our fight for survival.",Right,townhall,1,ba7a6a6d-bed8-4da3-bb62-d71acdd5aa23,townhall,24.95,19.79
"Lear’s design carried six to eight passengers at speeds of 560 mph, and it soon became the rough model for other aircraft manufacturers, including especially the family of Cessna Citations, which was launched in 1972.",Right,newsmax,0,698336c1-3658-4acb-a1b4-8d5f9b95de46,newsmax,28.9,13.54
"Researchers analyzed each person’s family history and omega-3 levels, and found that the fatty acids appeared to lower the overall risk for heart disease.",Right,newsmax,0,288e481b-641c-445b-92a5-afd9d62a97c4,newsmax,28.9,13.54
"If Egypt doesn’t want the costs that come with a tide of Palestinian refugees, it will have to devote everything it possibly can to assisting Israel’s eradication of Hamas and reconfiguration of Gaza.",Right,newsbusters,1,bc366ea0-6e9b-41e1-b60b-4d307a17fec3,newsbusters,19.99,20.48
"Potentially low interest rates: With good credit and a high down payment, you could get a competitive interest rate.",Right,fox-news,0,8dca5149-e630-4327-a475-e59d96fb7af9,fox-news,35.44,11.06
May this be the first of many hearings cracking open for public inspection the Ivy League's intellectual rot.,Right,washington-free-beacon,1,1eee4e11-2f22-42dd-a630-a41ccc830644,washington-free-beacon,23.47,14.45
"But in 1930, Father Lord traveled to Hollywood to present the code to the film producers, and they agreed to adopt it.",Right,national-catholic-register,0,412f1b14-c893-4dbe-8fa8-68dda12a34fa,national-catholic-register,22.39,11.81
"Now, you may have noticed that was a bit of a walkback from his initial statement.",Right,independent-journal-review,1,21faeca0-422d-4724-a878-6dde8ff211f2,independent-journal-review,25.81,12.82
"At a time when we have a president who is non compos mentis and suffers from historic disapproval ratings, it’s no surprise that Levin’s book is now No.",Right,american-greatness,1,06059b2a-c58a-4310-8376-d432aa5aff76,american-greatness,18.93,22.45
