text,source_party,source_name,label,sentence_id,source,reliability,bias
"After much browsing, we came to the conclusion that the Very Sexy Pleated Babydoll is the chosen one.",Lean Right,new-york-post,1,065ec9c1-e13f-4d8a-85fb-1bebbd10fce9,new-york-post,31.92,9.28
"NEPA Amended by Bipartisan Debt Limit Bill In one of the very few changes to the National Environmental Policy Act since its passage in 1970, the bipartisan debt limit bill included substantive changes.",Lean Right,reason,0,39ea748e-683a-4540-891f-157d412458bf,reason,36.26,4.84
"What is abundantly clear is that leaders backed by this establishment do not care about democracy, freedom of speech or press, or even the lives of their constituents - they only care for the rewards they can reap from the suffering of millions.",Lean Right,rt,1,567644e0-eed6-41d9-bbd0-4156999fee3b,rt,28.66,11.46
"The day after Arafa was killed, the Israeli army fired three times within two minutes on the neighborhood where family and neighbors had gathered to pay their respects.",Lean Right,rt,1,9b8a78e5-ab17-46af-a79b-62cba277a9c7,rt,28.66,11.46
"There are about a dozen four-star officers whose promotions would still be held, despite Tuberville's backdown.",Lean Right,washington-examiner,0,1e68cd5b-88d9-4e24-bf26-1e5418bd582d,washington-examiner,34.07,11.3
"That bill, known as a continuing resolution or CR, was passed by relying on Democratic votes.",Lean Right,fiscal-times,0,a042be40-f87e-48c0-a07d-9405775dfdc2,fiscal-times,43.33,-4.18
That message is offensive because it paints God as being angry at sinners.,Lean Right,the-christian-post,1,b8051695-9eaa-4425-b8db-bac63bcf3f75,the-christian-post,36.41,10.31
"In a Tuesday court filing, New Mexico’s Attorney General’s (NMAG) Office revealed that it had conducted an undercover investigation, creating fake accounts of minors which were then used to fish for offending content, according to a press release reported by the Daily Caller.",Lean Right,zerohedge,0,2b8c5d3b-fb9c-409a-866a-cbc7a3e174b2,zerohedge,20.78,16.08
"Also, Duane brings some clips from the Hannity debate last night, but then we debate whether Newsom ever had a shot as Democrats’ Plan B in the first place.",Lean Right,hotair,1,9b5bbfec-e65a-4719-9e09-c9b5e8cebbbb,hotair,24.77,12.78
"This raises a few questions about Haley and Christie too, for that matter, in relation to accepting the funds.",Lean Right,hotair,0,542294e2-1884-460d-bd2f-f84a38400daa,hotair,24.77,12.78
"What they mean and what many take away from it is that there's something related to how people live, a sense of despair that makes them live in this kind of self-destructive way.",Lean Right,reason,1,a3ebf797-2f3b-4c6a-b754-315a597c0bf3,reason,36.26,4.84
Today’s preliminary jobs report - the JOLTS or Job Openings and Labor Turnover Survey - came in well below expectations this morning.,Lean Right,hotair,0,7d4984a8-9464-4342-ab4a-49ab74887ade,hotair,24.77,12.78
Mr. Trump’s GOP presidential rivals are holding out hope they can still stop him from winning the party’s nod.,Lean Right,washington-times,0,50704d5b-f3df-4419-9594-dd46f79be5a2,washington-times,34.92,11.31
"Amazon To manicure your lawn to be as neat and green as can be, Greenworks’ Electric Lawn Mower is one of our readers’ favorites they shopped ASAP to help manicure their grass to perfection.",Lean Right,new-york-post,0,0de459df-2cf0-40ca-94c9-ee7701e97084,new-york-post,31.92,9.28
"Even better: Your donation will be matched, thanks to a generous donor.",Lean Right,reason,0,b4db295b-190f-4118-b160-bdd84812a17f,reason,36.26,4.84
"According to WILL, SPASD’s Title IX coordinator claimed that the district had interviewed the parties involved in the incident, but the daughter of a client WILL is representing said no one contacted her for an interview.",Lean Right,the-christian-post,0,6b1fc04b-2938-40d1-bfaa-c3b45f7b0736,the-christian-post,36.41,10.31
"But the suffering of Palestine unites everyone, and massive demonstrations have pressured the palace.",Lean Right,christianity-today,1,aca78380-cfa4-48b7-9d42-1703e9437008,christianity-today,41.75,5.39
"CP: In Chapter 18, you draw parallels between the Old Testament King Jehu and Trump, noting that both were fighters, mentioned God but weren't known to be men of God, etc.",Lean Right,the-christian-post,1,e1a64f44-d4fa-4704-b15f-01346b2fee4e,the-christian-post,36.41,10.31
What if he just wants to run across the Atlantic Ocean in an inflatable bubble to affirm the unbreakable human spirit?,Lean Right,reason,0,9334a68e-8a6e-49ec-b52e-9c861c0bdf47,reason,36.26,4.84
"They were considered ceremonially unclean, cutoff from the religious life of the people.",Lean Right,the-christian-post,0,1242c3d9-f45e-493f-8840-32e9184df73c,the-christian-post,36.41,10.31
He gave the board selective details and made sure that he was the only conduit between them and the victim.,Lean Right,christianity-today,1,ba25a1df-c532-4967-82b4-fd6dccbf3ccf,christianity-today,41.75,5.39
Mr. Biden will not succeed in attempting to dictate to the Committees how they conduct their investigation.,Lean Right,just-the-news,0,e36de335-6de0-4318-aef8-a4eeb84411f6,just-the-news,33.31,10.7
And the statement that the pastoral undershepherds are going to give an account to the Lord Jesus concerning their watch care should be sobering to all who have the privilege of being the Lord’s undershepherds here on Earth of some of the Great Shepherd’s flock.,Lean Right,the-christian-post,1,48fb5051-a0cd-40fd-afa9-f5ec8241ecc7,the-christian-post,36.41,10.31
"But if so, why isn’t the regulation being applied to equally worthless degrees, such as in gender studies, from liberal schools?",Lean Right,washington-examiner,1,010669be-1f1f-45f0-b767-a78671acd485,washington-examiner,34.07,11.3
"Saxo analysts see gold, silver, and cryptocurrencies doing very well in an unpredictable environment for the world’s reserve currency and the unsustainable current accounts among deficit countries.",Lean Right,rt,0,e7d21b3f-5759-448c-b25b-d8ee1aeedc3d,rt,28.66,11.46
"The goal must be delivering the next generation of Palestinians, as well as Israelis, from the current barbarization fomented by Hamas and their Iranian puppet masters.",Lean Right,the-christian-post,1,dab6fdc1-1e24-43f7-a378-ad84809a3457,the-christian-post,36.41,10.31
"Many airlines imposed vaccine requirements on their pilots and staff while the virus and its fast-moving variants dogged the skies, notably in 2021.",Lean Right,washington-times,0,e0bca8c6-88e5-473f-a00e-a755ae69ce28,washington-times,34.92,11.31
Hamas slaughters Israelis and Venezuela throws out Biden's deal and laughs at us.,Lean Right,fox-business,1,512085fd-b2e3-4ee3-9f39-902dd2c7b7a6,fox-business,38.81,9.11
"So, for us, just to go out there and put everything on tape, showcase us and then play for one another.’’ 6 Adoree’ Jackson hopes the Giants’ late bye came at the perfect time to prepare for a December filled with can’t-lose games.",Lean Right,new-york-post,0,3838af2c-4329-4ecb-b51b-8a5d938b4b76,new-york-post,31.92,9.28
"Even in places like Venezuela, where bitcoin mining boomed thanks to the government subsidizing energy to near-zero cost, bitcoin is forcing energy innovation.",Lean Right,reason,0,136c6303-4e5a-4c1d-80e1-f98ce5b59d72,reason,36.26,4.84
"That video, in which he referred to the list, was supposed to show evidence of Hamas keeping hostages at the Rantisi Children’s Hospital.",Lean Right,rt,0,d647d413-4c09-4f12-bc00-f27ae8314b02,rt,28.66,11.46
Americans will have an easier time reporting if receipts and communications with companies are accompanied by complaints.,Lean Right,fox-business,0,be1ce1d4-7805-4dbb-855e-55edd3f3d5a8,fox-business,38.81,9.11
"Hunter Biden's lawyer Abbe Lowell responded to the subpoena, writing a letter to the committee late last month demanding a public hearing, rather than a closed door deposition.",Lean Right,just-the-news,0,ff52aa29-3ac1-4200-b86c-d67b1fbd45a9,just-the-news,33.31,10.7
CLICK HERE TO READ MORE ON FOX BUSINESS He was famous for switching his artistic techniques and styles throughout his life.,Lean Right,fox-business,0,ab1d821b-9f0b-4724-9f04-0e380b464eeb,fox-business,38.81,9.11
"In closing, lest anyone question the claim that the vaccine itself has, on the net, harmed far more people than it has helped, let me point you to the excellent work of analysts like Ed Dowd, the aforementioned Dr. Malone, Dr. Peter McCullough and Dr. Steven Hatfill, who have collectively documented the carnage.",Lean Right,washington-times,1,ad947020-3cce-494f-88fe-6bd271ba355f,washington-times,34.92,11.31
"They’d prefer that there be no election at all, which is rich given that they’re the ones who say we’re destroying democracy.",Lean Right,hotair,1,a6ce261e-004c-4ed3-a2c9-3e6e401b4661,hotair,24.77,12.78
But you might want to try your coffee black: Dairy or lactose intolerance can cause constipation in some people.,Lean Right,new-york-post,0,3a15c84c-8a63-4021-877f-c3c9591a8a6f,new-york-post,31.92,9.28
An audio clip purported to show Hamas terrorists discussing how some victims were beheaded.,Lean Right,the-christian-post,0,92ed03d0-db23-477b-bdd6-248766ccd286,the-christian-post,36.41,10.31
"If the Israelis prevail, everyone in the Middle East will have a better future.",Lean Right,the-christian-post,1,e0866325-76f7-4d91-ab8d-4726b5b5be2a,the-christian-post,36.41,10.31
"In the meantime, fallen angels devise wicked schemes in an effort to steer people away from the Messiah.",Lean Right,the-christian-post,1,dee3ba8b-7c34-4fa1-bbf9-1c0e8ff7bbaa,the-christian-post,36.41,10.31
"Just as law enforcement has proven incapable of interdicting drug trafficking at the border, it’s doubtful the authorities will be able to cope with a fresh surge in new illicit products.",Lean Right,reason,1,26723ec7-63ad-4352-9339-ad1b4c89396b,reason,36.26,4.84
Around half of all smokers are expected to die as a result of their habit.,Lean Right,reason,0,6356cd00-2b93-43bc-8559-554a1ef0b27c,reason,36.26,4.84
"This makes an exciting gift for anyone with a Nespresso machine, and it also includes a limited edition coffee mug.",Lean Right,new-york-post,0,d3115257-657f-4761-b55e-3c1af3913ceb,new-york-post,31.92,9.28
The amount of money going Hunter’s way from Morris was staggering.,Lean Right,hotair,1,1a23a4ad-82f7-47a4-8e9f-a875135b1cf0,hotair,24.77,12.78
Heavy-handed regulations may not be the way to go if they want to remain competitive.,Lean Right,hotair,0,c5cf05fb-81dd-4013-9d01-73bd19f031b8,hotair,24.77,12.78
"Though the waves of violence beat against their vessel, they feel protected by the blood of Jesus.",Lean Right,christianity-today,1,4d5a2a53-baa8-44cf-93f9-27d85a5c5ab7,christianity-today,41.75,5.39
"If women are not going to speak up for other women, who will?",Lean Right,hotair,0,9cf56e58-7b76-43a8-81d3-5bab54da2c7d,hotair,24.77,12.78
"Across the political spectrum, pretty much everyone agrees that Biden’s economic policies have delivered higher inflation, more debt, and a lack of financial security, and that our nation is on the wrong track economically.",Lean Right,fox-business,1,a9fe0e6a-a346-4911-a5af-0fc4c078c123,fox-business,38.81,9.11
"We see through Jesus’ many conflicts with people, that sinful creatures did not know or understand God because of serious misperceptions exposed by Christ.",Lean Right,the-christian-post,1,39baaa65-836f-49c7-b848-83f0d4618967,the-christian-post,36.41,10.31
Especially those who are off the streets - real world and virtual - before midnight.,Lean Right,hotair,1,bd1888f1-4d5f-4e0a-8ad7-690b6433eddc,hotair,24.77,12.78
"Officials in Warren County, Ohio, said they’ve recorded an unusually high number of pneumonia cases - 145 - in children ages 3 to 14 years old this year.",Lean Right,washington-times,0,731ae534-0765-42a1-817d-389f008da309,washington-times,34.92,11.31
Scoop up a go-over-everything sheer bomber jacket in stately red or royal blue.,Lean Right,new-york-post,0,a96ed9db-0400-40df-bcff-6e07e3754d21,new-york-post,31.92,9.28
Another significant group that influences children Christian pastors to children are also concerned about the future for children.,Lean Right,washington-times,0,ecfc43ea-9f0a-4795-9b83-db80ee090a55,washington-times,34.92,11.31
"So far this season, they’ve made sure that’s not a problem.",Lean Right,boston-herald,0,2dc4ca2b-c695-43c8-917a-1f94778e557f,boston-herald,36.31,9.68
"Danny Petroni Photography Built in 2006, it features an entry foyer, a formal dining room, an eat-in chef’s kitchen and a living room with a cypress coffered ceiling and coral-stone fireplace.",Lean Right,new-york-post,0,8446b3a5-484f-4b19-8ef0-d81943c8897d,new-york-post,31.92,9.28
The reality is a visit these days to Chicago or Washington is arguably more dangerous than going to Mexico this fall and winter.,Lean Right,the-christian-post,1,98865c26-6bad-4d1d-bd8b-194d8665a1fe,the-christian-post,36.41,10.31
It was his speech that convinced the members to hereafter have a guest speaker at the final dinner.,Lean Right,washington-examiner,0,94e46ae0-8be8-4dc6-9bf4-6dd78110d93b,washington-examiner,34.07,11.3
And so it's as much about living it out in front of them and among them as it is about preaching it.,Lean Right,christianity-today,0,1481d5d4-36c5-4b5b-aed4-f826fbe92ff8,christianity-today,41.75,5.39
Debate clearly has not been robust on that Ivy League campus.,Lean Right,new-york-post,1,f6540e63-0424-4acc-b967-ce03ba206f3c,new-york-post,31.92,9.28
"Many, many people came to needlessly violent ends because of the way he wielded his power and influence.",Lean Right,reason,1,f9ebfac8-1de8-4c21-888d-d62cd1b652d2,reason,36.26,4.84
The only person more fascist than the Biden regime is Nikki Haley who thinks the government should identify every one of those individuals with an I.D.,Lean Right,just-the-news,1,492651df-84c2-4c5c-a013-43027910af91,just-the-news,33.31,10.7
"Around mile marker 2.6 near Exit 3, police said, the truck hit the Honda head on in the southbound left lane.",Lean Right,boston-herald,0,78435dae-767b-4332-a3f3-5868bf15983b,boston-herald,36.31,9.68
"In that extra time, Wilt wrote pages and pages of poetry that was recently published as a book.",Lean Right,christianity-today,0,3b69fe02-0e8e-4ad1-8a15-75cd4edd6493,christianity-today,41.75,5.39
"And their offense, averaging a measly four yards per play - four!",Lean Right,boston-herald,1,378f4f89-bf60-4f2a-bb81-60d09f1d8a38,boston-herald,36.31,9.68
The same Party that denied people of my complexion our personhood now denies women their womanhood and the unborn their God-given humanity.,Lean Right,the-christian-post,1,20e04a2d-4ce9-4336-bd0f-c8fcb9e978df,the-christian-post,36.41,10.31
Why doesn’t he use his bully pulpit to demand action to help Americans?,Lean Right,washington-times,1,e3111246-7d72-4764-a96f-24f35009db89,washington-times,34.92,11.31
Davis also notes that the U.S. has the worst of both worlds.,Lean Right,reason,1,5a07c647-b006-4bf1-9a76-90e59a620cf4,reason,36.26,4.84
"So, as dice start to roll legally in the Windy City, we’re looking back at the city’s underworld history.",Lean Right,boston-herald,1,b379c9f1-260f-4ac9-8afb-051f9b281d8a,boston-herald,36.31,9.68
Perhaps the best thing that one can say about Kissinger's brand of realism is that there was at least some limiting principle to it.,Lean Right,reason,1,87dc12d7-b6f8-43a9-bfb5-4bd0d6e123ff,reason,36.26,4.84
"Alarmingly, just one year after the Republican-led expiration of these poverty-lowering investments in workers and families, the child poverty rate more than doubled, causing the biggest one-year increase in poverty we’ve ever seen.",Lean Right,washington-times,1,8bdda9f1-6daa-4d7c-8adb-a0cb1ff5f132,washington-times,34.92,11.31
"Some lawmakers believe an even thinner majority will not make much of a difference, especially since rogue lawmakers have been prone to blocking floor votes throughout this congressional session.",Lean Right,washington-times,0,95ab05bc-6ce7-4a8e-917e-db887fd3ff8a,washington-times,34.92,11.31
"The Arkansas Department of Education released its first Education Freedom Account (EFA) Annual Report, a transparency mechanism about the state’s new EFA program (passed via the LEARNS Act in 2023).",Lean Right,reason,0,1b71f52a-48be-46bc-9d9a-ce2477ea0820,reason,36.26,4.84
There's still five games to play and find out how far away rock bottom really is.,Lean Right,boston-herald,0,234654b9-9f0c-4619-b657-1b9d0e843ae9,boston-herald,36.31,9.68
"To be sure, some of the left-wing obituaries of Kissinger arguably overstate his insidiousness and impact.",Lean Right,reason,1,8be82e8e-68bb-40af-8d30-09f9b7534f53,reason,36.26,4.84
Douglas Elliman 5 The home’s pièce de résistance is a pink-and-blue tennis court.,Lean Right,new-york-post,0,9d331ae5-9dcb-4d23-8cc5-c7774c514a43,new-york-post,31.92,9.28
The indifference to the lives of drinkers who were poisoned by tainted alcohol rather than allowed a safe and legal source of liquor is echoed in today's policies that keep people smoking lethal cigarettes by banning safer alternatives.,Lean Right,reason,1,a0be78bc-fafd-40f7-8d4c-ddb8c9146bc4,reason,36.26,4.84
"Health officials Anthony Fauci and Francis Collins, for example, set about suppressing the theory that the pandemic resulted from a COVID virus leak from the lab in Wuhan, China, that their organizations had lavishly funded.",Lean Right,washington-examiner,1,8e9db3ea-3ab5-4a77-af06-143f241709fc,washington-examiner,34.07,11.3
"This is like something out of a spy novel, but it is probably true to life.",Lean Right,hotair,1,847a7631-bb61-4773-b1f5-d2fa81bdefc4,hotair,24.77,12.78
"Slowly, though, the Terrapins chipped away at the deficit as the Nittany Lions went on a 1-7 cold stretch from the floor and committed five turnovers themselves in just over five minutes.",Lean Right,washington-times,0,b1b03233-fe5d-4837-9e63-0059b0ed4733,washington-times,34.92,11.31
"Now, I’m generally tolerated as a harmless eccentric who will soon be gone.",Lean Right,fox-business,1,426a9dae-99e8-404b-a57f-f8e96d76606d,fox-business,38.81,9.11
"It’s a disease, and if you find yourself with a disease like that, you should eliminate it.",Lean Right,fox-business,1,75a5030d-45b5-48c8-b94e-742b89c38a31,fox-business,38.81,9.11
"Those time charges are reasonable under the circumstances, and the Court hereby awards said sum to the Plaintiff.",Lean Right,reason,0,57de1993-9a97-4f6a-ad17-8ac0d817720c,reason,36.26,4.84
This is the debate where it is expected that DeSantis and Haley will go after one another.,Lean Right,hotair,1,73eda47a-a1fa-4da3-8846-01ca1091eab7,hotair,24.77,12.78
"Riddell makes the majority of the helmets worn by players in the National Football League , with about 76% of NFL players wearing Riddell-branded helmets per the company.",Lean Right,fox-business,0,bb3b1ebd-7bea-43e0-8fd9-82cdfc27e482,fox-business,38.81,9.11
"Clearly, it could be argued that Kissinger’s broader strategy may have been to exploit the Sino-Soviet split as a means to triangulate against the Soviet Union.",Lean Right,rt,0,ad86d750-61b5-496f-87a3-bc20d5493ff8,rt,28.66,11.46
"Repent and plead that God will withhold his hand of judgment, remove the millstone from around our neck, and pray that he will rescue our sons and daughters from the consequences of our arrogance and pride.",Lean Right,washington-times,1,d4d4dc9a-a065-4065-97e8-66b74203243f,washington-times,34.92,11.31
And they think they can bully the Oversight Committee and set the rules.,Lean Right,just-the-news,1,16b3efe9-24e3-45e8-a471-e8a3f88d308c,just-the-news,33.31,10.7
"Like Monday’s blowout in Washington, D.C., the Celtics rested their starters for the entire fourth quarter.",Lean Right,boston-herald,0,587d8264-1f0f-4150-978d-5e83961b46e2,boston-herald,36.31,9.68
"Restaurant Openings The company’s efforts to further boost unit growth will likely be a significant focus, according to analysts.",Lean Right,fox-business,0,97380b7a-d4b1-4392-bcca-39832e165625,fox-business,38.81,9.11
"CHINA EXPE WARNS US IS ‘FUELING’ THEIR MILITARY BUILDUP ‘CONFIGURED TO KILL AMERICANS’ ""Like, somehow the corporate elite of this country thinks when it's time to make money, you stand up.",Lean Right,fox-business,1,e73de471-6b9e-40b0-b839-dc4499795490,fox-business,38.81,9.11
And what’s most hilarious about it all is that the lapdog media doesn’t even see the irony of Middle-Class Joe (that’s the media’s take of the multimillionaire career politician who somehow owns two mansions while having made a government salary his whole life) hobnobbing with celebrities.,Lean Right,washington-times,1,0e488237-24cb-4814-95af-f0b7a88dac27,washington-times,34.92,11.31
But even just that phrase is like resistance to our culture.,Lean Right,christianity-today,1,bd41b7ad-797c-4f5b-82cb-4dbfa7a625f4,christianity-today,41.75,5.39
"And this sort of ties in with the missional church movement, and the missional church movement’s critique of church growth was that you were attracting people into the church and that that really wasn't enough.",Lean Right,christianity-today,1,d4492aef-9296-4b12-9ba0-88f37490f2ab,christianity-today,41.75,5.39
The monthly revisions to the data have been something else entirely and have engendered their own level of frustration.,Lean Right,hotair,1,b735402e-9596-4dee-ba16-13966c15b3b9,hotair,24.77,12.78
"Ron DeSantis offered up a Trumpesque word salad of border boogeymen, promising to build a wall along the United States' southern border to help stop fentanyl trafficking, human trafficking, and sex trafficking.",Lean Right,reason,1,f1485d5a-dcef-463a-8a2c-d49f7a6bd639,reason,36.26,4.84
"Israel will enter into a new round of national elections in November and the demarcation of maritime borders has recently been weaponized against the current Israeli leadership, causing ministers to act in order to save face.",Lean Right,rt,1,ddca046c-8045-47d4-b2bf-eb06b3db3266,rt,28.66,11.46
"Thanks to you, Reason can do more of what we do best in the coming year: deliver fresh, unbiased information and insights to our readers, listeners, and viewers every day.",Lean Right,reason,0,fc7fe480-118c-41f6-8687-26dd68571791,reason,36.26,4.84
"Though it may seem like an oxymoron, the country’s extreme partisanship is actually a function of this party weakness.",Lean Right,the-dispatch,1,199a8e0e-fcc4-4a64-84ea-5e0b0e103855,the-dispatch,41.19,5.33
Her attempt to portray the federal assault as the equivalent of a Girl Scout cookie delivery was debunked by an Associated Press photo of a Border Patrol agent pointing his submachine gun toward the terrified boy being held by the fisherman who had rescued him from the Atlantic Ocean.,Lean Right,reason,1,6f48b14f-f37c-4938-9c3a-034d43813f8a,reason,36.26,4.84
"The Office of Personnel Management, the government’s human resources agency, is a ghost town with 88% of its space unoccupied.",Lean Right,washington-times,0,0ba0190b-175c-4175-88f1-f1e0c6e2e321,washington-times,34.92,11.31
Mr. Olson was working at Fort Detrick and was unwittingly drugged with LSD in a CIA mind control experiment that ended with his fall to his death from a New York hotel window.,Lean Right,washington-times,1,e1526422-7a02-428e-91a2-e73bc413e38c,washington-times,34.92,11.31
"Someone else saw the suitcase and attempted to retrieve it, notifying the authorities after discovering the gruesome contents.",Lean Right,hotair,0,fd1c94f2-e645-4ca8-b4c3-71b3a8a4412e,hotair,24.77,12.78
Antoni is a public finance economist and Peter St. Onge is the Mark A. Kolokotrones Fellow in Economic Freedom at The Heritage Foundation.,Lean Right,washington-times,0,8882564f-34ed-45e4-9902-c1a113478ce4,washington-times,34.92,11.31
"‘With any luck, they’ll both die of natural causes before the election and maybe we can get somebody that still has something to live for.’ It was crude.",Lean Right,hotair,1,4cf7f5de-a6a8-468a-98d8-89b55b7b54ac,hotair,24.77,12.78
"US firms continued to dominate the market despite seeing their overall revenues fall, according to the watchdog.",Lean Right,rt,0,aa6387ac-77b7-4486-8312-97bc85871e3e,rt,28.66,11.46
"We're beginning to see rewilding going on, cleaner water in all those areas-tremendous achievements.",Lean Right,reason,1,ca4afc1a-167d-41a6-9eee-2461fd9d7061,reason,36.26,4.84
OPINION: Young adults are currently leaving the church at an alarming rate.,Lean Right,washington-times,1,5c689b72-7e36-465b-9a44-3b9875aeba2a,washington-times,34.92,11.31
"Ironically, it is the pro-Hamas chorus that accuses Israel of acts of genocide.",Lean Right,hotair,1,338dc6f1-2810-4ec3-b886-59126eaafcdc,hotair,24.77,12.78
We've been involved with Living Hope Ministries in South Africa for over 20 years.,Lean Right,christianity-today,0,ac816a8e-8218-44b0-80ec-7b7ffc5b100f,christianity-today,41.75,5.39
"So why the need to stifle Trump’s speech outside the courtroom, except only to punish his politics and do the bidding of the Democrat Party?",Lean Right,washington-times,1,d634a964-019a-4940-8cbf-08e92afcd5d3,washington-times,34.92,11.31
"The lyrics also hint at thoughtful and nervous feelings, but the song itself is lightweight and even frivolous.",Lean Right,rt,1,b10b42be-caf4-4161-8533-a282a7bbaaf2,rt,28.66,11.46
Liga Pro Team won and earned a chance to compete at the Games of the Future.,Lean Right,rt,0,0804d8da-8a8d-42ed-86c0-3a670b21e800,rt,28.66,11.46
"Not to mention, their durable design will last for years of entertaining.",Lean Right,new-york-post,1,4bcd5089-befa-4b7e-9bb2-3e43f0274253,new-york-post,31.92,9.28
"Additionally, the ripples of the Great Recession didn’t spare boomers who remained in the workforce.",Lean Right,fox-business,0,73201636-726a-4fa9-aca8-f36779953e0d,fox-business,38.81,9.11
It’s that time again to scroll through your Instagram accounts and find the perfect photos to include in your Christmas card.,Lean Right,new-york-post,0,a2c6082d-4b00-4908-a4db-a3abc1070279,new-york-post,31.92,9.28
Leading up that that climactic statement are visions of beasts and blood and all manner of suffering.,Lean Right,christianity-today,1,52dce686-b1f1-46ef-8e1c-ce505a164ac0,christianity-today,41.75,5.39
"As explained in more detail below, Ms. Nguyen's claims are frivolous and have no plausible basis in law or fact.",Lean Right,reason,0,9810715e-90ea-41b0-b70a-d901b4c92e42,reason,36.26,4.84
Modesty is an outdated burden that serves male dominance and holds women back.,Lean Right,christianity-today,1,a882d0a3-ca74-4c11-948d-9ab83d24a8f8,christianity-today,41.75,5.39
"The nearly 30 million American adults who continue to smoke, however, are in immediate and lethal danger and their lives should not be sacrificed to marginally reduce already low risks to youth.",Lean Right,reason,1,55519115-8464-4485-9354-4dfd1180145d,reason,36.26,4.84
"ALBUQUERQUE, N.M. - New Mexico hired Bronco Mendenhall as its new head football coach Wednesday.",Lean Right,washington-times,0,93f76bec-9b21-43f9-9ac0-cef48ed259af,washington-times,34.92,11.31
January (Taylor‘s version): U.S. senators grill Ticketmaster about its mega-breakdown selling SWIFT tickets.,Lean Right,washington-times,0,96c9f9ff-e8d3-44a9-a70c-2ba0860ccc4a,washington-times,34.92,11.31
"In addition, officials warned residents not to leave their homes, considering the large amount of volcanic ash that could have an impact on health.",Lean Right,new-york-post,0,ddf0ed93-4b1d-49db-be0d-f8a797ffb797,new-york-post,31.92,9.28
"The mob pounced on Sarvanan, Andrew and Justin and began to assault them black-and-blue.",Lean Right,the-christian-post,1,7bb9f719-40b2-47ef-936c-1ba2fb086957,the-christian-post,36.41,10.31
"Advertisement Zionists are asking that we believe the uncorroborated eyewitness account of *men* who describe alleged rape victims in odd, fetishistic terms.",Lean Right,hotair,1,74d4a237-db82-4c6a-8ac5-652faf37eb67,hotair,24.77,12.78
This does not mean one’s neighbors were always tolerant or that life wasn’t without its miseries.,Lean Right,washington-times,0,45a854e2-59d5-424e-8959-b589e9cae5d1,washington-times,34.92,11.31
The Walt Disney Company 5 Ariana Madix and Pasha Pashkov came in third.,Lean Right,new-york-post,0,6e039288-5f9d-401d-b2bf-cd72adaa5ef8,new-york-post,31.92,9.28
"Israeli Prime Minister Benjamin Netanyahu, when speaking to reporters, reaffirmed his nation’s goal to eradicate Hamas - and claimed the terrorist group has already lost about a dozen leaders of its estimated 24 battalions fighting in Gaza, the Times of Israel reported.",Lean Right,new-york-post,0,7284910b-dd6f-4fd5-bcb2-19a6ee3c01c0,new-york-post,31.92,9.28
"If the baby did make it to birth, it would suffocate soon thereafter.",Lean Right,washington-examiner,1,8748efb7-a17a-4a1d-8077-598fc1ac8ff8,washington-examiner,34.07,11.3
"Best Gifts Under $100 If you’ve been jamming out to ‘Breadwinner’ as of late (we plead the fifth on that one), this Slow Burn Scented Candle, Kacey Musgraves’ collaboration with Boy Smells, is a divine cozy gift - with scent notes of amber, black pepper and raspberry, among other scents.",Lean Right,new-york-post,1,97d4df38-8d67-4e9c-b460-08adc2916380,new-york-post,31.92,9.28
So what is the role of trolling for Cody Wilson in achieving his political objectives?,Lean Right,reason,1,ba18f5d4-ffec-4cf9-9fe8-a4160dca6136,reason,36.26,4.84
"Last year, Idaho scored just one out of five on Reason’s open enrollment best practices.",Lean Right,reason,0,6a22ade0-020e-40ae-81d5-955f906425d9,reason,36.26,4.84
"But suffice it to say, we were moving people into a church and we were doing everything there, and some of the language that we used to describe that now is we would call it attractional.",Lean Right,christianity-today,1,b56a9bb6-3f24-4bd0-9f93-304c828810ab,christianity-today,41.75,5.39
"Etsy Although countdown calendar comes filled with toys and treats for your cat, it’s fun for people as you get to watch your feline friend enjoy a new toy for eight nights in a row.",Lean Right,new-york-post,0,073df250-6c48-4aef-9604-ab4a9c343689,new-york-post,31.92,9.28
The report said China can be expected to increase its influence operations if U.S.-China relations emerge as a major theme in the 2024 U.S. election campaigns.,Lean Right,washington-times,0,7f1d283f-e0a9-43c2-bcd9-0109b2088f98,washington-times,34.92,11.31
"According to Mintel research, the market for energy drinks had surged by 71% since 2017 and reached a total of $23 billion in sales in 2022.",Lean Right,new-york-post,0,88537f33-bfb5-4872-8547-9b2b53682ad9,new-york-post,31.92,9.28
"President Biden’s non-response to this entire incident, alas, is also a reflection of his character.",Lean Right,boston-herald,1,d463553b-032b-438b-a178-a3887e3d125a,boston-herald,36.31,9.68
Enforcement of such may be impracticable as many consumers may turn to VPNs to circumvent these restrictions if they desire to access popular products still available in other states.,Lean Right,washington-examiner,0,da069260-fa85-48ab-b6b2-36313c539a4a,washington-examiner,34.07,11.3
"Lenox We’ve had our eyes on the Kate Spade New York Grace Avenue 2-Piece Dessert Set for a while (*cough cough*, great wedding registry add).",Lean Right,new-york-post,0,e8014d7e-528b-4558-b8d1-05558804c43c,new-york-post,31.92,9.28
"Mr. Norris was on staff with Cru (formerly Campus Crusade for Christ) for 13 years where he served at Southern Miss (2002-2004), University of Georgia (2004-2008), and back at the University of Alabama as the campus director (2008-2015).",Lean Right,washington-times,0,9c4cae12-001d-4031-8536-867355d85854,washington-times,34.92,11.31
