text,label,source,reliability,bias,source_bias,date
Nix said Assange said no.,0.21818181818181823,boston-herald,36.31,9.68,right-center,2018-03-18
"Facebook, Establishment Media Spar over Data Obtained by Cambridge Analytica",0.21818181818181823,breitbart,31.15,13.7,right-extream,2018-03-18
"Facebook recently banned Strategic Communication Laboratories, the parent company of Cambridge Analytica, from using their platform.",0.36363636363636365,breitbart,31.15,13.7,right-extream,2018-03-18
"According to Facebook, the data analytics firm - which played a key role in the Trump and Brexit campaigns - improperly obtained user data from University of Cambridge psychologist Aleksandr Kogan.",0.43636363636363645,breitbart,31.15,13.7,right-extream,2018-03-18
"Although Kogan obtained the data from Facebook in accordance with their policies, the social media company claims that he then passed the data to Cambridge Analytica, and to Christopher Wylie, an employee of Eunoia Technologies.",0.36363636363636365,breitbart,31.15,13.7,right-extream,2018-03-18
Kogan and Wylie have also been banned from Facebook.,0.509090909090909,breitbart,31.15,13.7,right-extream,2018-03-18
"Facebook conceded that Kogan ""gained access to this information in a legitimate way and through the proper channels that governed all developers on Facebook at that time,"" but said that by passing the data to third parties ""he did not subsequently ab",0.43636363636363645,breitbart,31.15,13.7,right-extream,2018-03-18
"Nevertheless, The Observer, a British newspaper owned by the left-leaning Guardian Media Group, claimed that Cambridge Analytica's use of the data constituted ""one of the tech giant's biggest ever data breaches.""",0.43636363636363645,breitbart,31.15,13.7,right-extream,2018-03-18
"The New York Times also framed the incident as a ""breach"" and a ""data leak.""",0.43636363636363645,breitbart,31.15,13.7,right-extream,2018-03-18
Facebook strongly disputes this version of events.,0.43636363636363645,breitbart,31.15,13.7,right-extream,2018-03-18
"According to The Observer, the social media giant's lawyers warned the newspaper that their claims were ""false and defamatory,"" and reserved their legal position.",0.43636363636363645,breitbart,31.15,13.7,right-extream,2018-03-18
"The New York Times and Observer stories are based on the testimony of Christopher Wylie, a former Cambridge Analytica employee who left the company in 2014 - two years before the 2016 election.",0.43636363636363645,breitbart,31.15,13.7,right-extream,2018-03-18
"When asked if his use of Facebook data constituted a ""hack,"" Wylie told The Observer that he assumed that it was all ""entirely legal and above board.""",0.509090909090909,breitbart,31.15,13.7,right-extream,2018-03-18
Cambridge Analytica CEO Alexander Nix was previously questioned by British politicians on his company's role in Brexit at the Trump campaign.,0.43636363636363645,breitbart,31.15,13.7,right-extream,2018-03-18
"Nix has said that his company uses ""data and technology to engage with voters in a more informed and relevant way.",0.509090909090909,breitbart,31.15,13.7,right-extream,2018-03-18
"That can only be good for politics and democracy.""",0.36363636363636365,breitbart,31.15,13.7,right-extream,2018-03-18
The company is partially owned by the family of hedge fund manager Robert Mercer.,0.36363636363636365,breitbart,31.15,13.7,right-extream,2018-03-18
Former Breitbart News executive director Stephen K. Bannon previously worked as vice president of Cambridge Analytica's board.,0.36363636363636365,breitbart,31.15,13.7,right-extream,2018-03-18
The company worked for the presidential campaigns of both Sen. Ted Cruz and Donald Trump.,0.43636363636363645,breitbart,31.15,13.7,right-extream,2018-03-18
"In a statement, Cambridge Analytica denied that they had knowingly breached Facebook's terms of service.",0.43636363636363645,breitbart,31.15,13.7,right-extream,2018-03-18
"""Cambridge Analytica fully complies with Facebook's terms of service and is currently in touch with Facebook following its recent statement that it had suspended the company from its platform, in order to resolve this matter as quickly as possible"" ",0.509090909090909,breitbart,31.15,13.7,right-extream,2018-03-18
"""Cambridge Analytica's Commercial and Political divisions use social media platforms for outward marketing, delivering data-led and creative content to targeted audiences.",0.36363636363636365,breitbart,31.15,13.7,right-extream,2018-03-18
Trump Campaign Purloined Data Of 50 Million Facebook Users,0.43636363636363645,the-national-memo-(blog),,,left,2018-03-18
"Cambridge Analytica, the Trump campaign's data firm, harvested private information from more than 50 million unwitting Facebook users in what is being described as one of the largest data breaches in the social media giant's history.",0.5818181818181819,the-national-memo-(blog),,,left,2018-03-18
"That data - taken without authorization - was used to build a digital operation that guided Trump's campaign for the presidency, according to a pair of bombshell reports published Saturday by the New York Times and The Observer of London.",0.6545454545454544,the-national-memo-(blog),,,left,2018-03-18
The revelation that a firm working for a U.S. presidential candidate stole personal data from millions of Americans has sparked outcry across the country.,0.509090909090909,the-national-memo-(blog),,,left,2018-03-18
"Within hours of being published, the explosive reports had already prompted at least one state attorney general to launch an investigation into the allegedly fraudulent practices.",0.509090909090909,the-national-memo-(blog),,,left,2018-03-18
"But Trump, whose campaign paid Cambridge Analytica nearly $6 million for its work, has not said a word about the massive scandal engulfing the data company that the campaign once touted as integral to Trump's victory.",0.5818181818181819,the-national-memo-(blog),,,left,2018-03-18
"His silence on the matter raises a host of startling questions, particularly given that he has already started making moves to organize his re-election campaign - and until he says otherwise, it's reasonable to wonder if he plans to rely on the firm ",0.509090909090909,the-national-memo-(blog),,,left,2018-03-18
The Trump campaign hired Cambridge Analytica in June 2016.,0.36363636363636365,the-national-memo-(blog),,,left,2018-03-18
"Jared Kushner, who was in charge of overseeing then-candidate Trump's digital operations, brought the data firm into the campaign - a decision that was reportedly cheered on by Steve Bannon, a former vice president of Cambridge Analytica.",0.509090909090909,the-national-memo-(blog),,,left,2018-03-18
"The data firm, which has always been shrouded in secrecy, later came under scrutiny amid a number of alarming revelations, including a report that Cambridge Analytica's CEO had reached outto WikiLeaks founder Julian Assange in an effort to obtain Hil",0.5818181818181819,the-national-memo-(blog),,,left,2018-03-18
"In another instance, Cambridge Analytica reportedly offered to help WikiLeaks organize emails that had been hacked from the DNC and Clinton campaign chairman John Podesta to make them more accessible to readers.",0.6545454545454544,the-national-memo-(blog),,,left,2018-03-18
"Amid all of these revelations, Trump has remained silent.",0.5818181818181819,the-national-memo-(blog),,,left,2018-03-18
"While his campaign has quietly tried to distance itself from the data firm, no one has given any indication that they have a problem with the allegedly fraudulent - and potentially illegal - practices that were used to help Trump win the presidency.",0.509090909090909,the-national-memo-(blog),,,left,2018-03-18
"And if Trump doesn't see a problem with the company's practices, there's no reason to believe that he won't use them again in 2020 - that is, if special counsel Robert Mueller's investigation doesn't put an end to them first.",0.509090909090909,the-national-memo-(blog),,,left,2018-03-18
Facebook user data breach as '50 MILLION profiles were used to predict and influence US voters',0.5454545454545454,the-sun,,,right,2018-03-18
A DATA analysis firm employed by President Donald Trump's 2016 campaign reportedly tapped the Facebook profiles of more than 50 million users without their permission.,0.5454545454545454,the-sun,,,right,2018-03-18
"The data leak allowed Cambridge Analytica, which had ties to Trump campaign strategist Steve Bannon, to capitalise on social media activity of a large portion of the U.S. electorate, The New York Times and The Guardian reported.",0.45454545454545453,the-sun,,,right,2018-03-18
Facebook said it suspended Cambridge Analytica over allegations that it kept the improperly obtained user data after telling Facebook it had been deleted.,0.45454545454545453,the-sun,,,right,2018-03-18
"In a blog post, the social network explained that the firm had received user data from a Facebook app that purported to be a psychological research tool, though the firm was not authorised to have the information.",0.5454545454545454,the-sun,,,right,2018-03-18
"Roughly 270,000 people downloaded and shared personal details with the app.",0.36363636363636365,the-sun,,,right,2018-03-18
"Cambridge Analytica later certified in 2015 that it had destroyed the information it had received, according to Facebook, although the social network said it received reports ""several days ago"" that not all the data was deleted.",0.45454545454545453,the-sun,,,right,2018-03-18
Facebook says it is investigating.,0.6363636363636364,the-sun,,,right,2018-03-18
"Facebook has also suspended the access of Cambridge Analytica's parent company, Strategic Communication Laboratories; University of Cambridge psychology professor Aleksandr Kogan, the academic who created the app in question; and another individual, ",0.5454545454545454,the-sun,,,right,2018-03-18
"Cambridge Analytica denied wrongdoing in a statement, saying the parent company's SCL Elections unit hired Kogan to undertake ""a large scale research project in the US,"" but subsequently deleted all data it received from Kogan's company after learnin",0.5454545454545454,the-sun,,,right,2018-03-18
"The firm said none of Kogan's data was used in its 2016 election work for the ""avoidance of doubt.""",0.6363636363636364,the-sun,,,right,2018-03-18
Kogan did not immediately reply to an emailed request for comment.,0.45454545454545453,the-sun,,,right,2018-03-18
Wylie could not immediately be located.,0.45454545454545453,the-sun,,,right,2018-03-18
Cambridge Analytica - which claims to build psychological profiles based on personal details from millions of Americans to categorise individual voters - is best known for its political work during the 2016 US presidential campaign.,0.45454545454545453,the-sun,,,right,2018-03-18
"But Trump's campaign Saturday denied using the firm's data, saying it relied on the Republican National Committee for its data.",0.45454545454545453,the-sun,,,right,2018-03-18
"The firm had secured a $15 million investment from billionaire Robert Mercer - who supported the Trump campaign - and wooed Bannon with the promise of tools that could identify the personalities of American voters and influence their behaviour, it's",0.5454545454545454,the-sun,,,right,2018-03-18
"But Cambridge Analytica did not have the data to make its new products work, so the firm harvested private information from the Facebook profiles of more than 50 million users without their permission.",0.5454545454545454,the-sun,,,right,2018-03-18
A representative for Bannon did not immediately respond to an email seeking comment.,0.36363636363636365,the-sun,,,right,2018-03-18
The company has surfaced in the U.S. probes into Russian interference in the 2016 presidential election.,0.5454545454545454,the-sun,,,right,2018-03-18
British officials are also investigating the firm in connection with the June 2016 EU referendum.,0.45454545454545453,the-sun,,,right,2018-03-18
We pay for your stories!,0.45454545454545453,the-sun,,,right,2018-03-18
Bombshell new report says British data firm that promoted Trump worked for Russians in 2014,0.5454545454545454,raw-story,34.52,-14.35,left,2018-03-18
Controversial British firm Cambridge Analytica is back in the news this week after being kicked off Facebook for misusing personal information culled from users.,0.45454545454545453,raw-story,34.52,-14.35,left,2018-03-18
A just-released report from the New York Times could make a bad week worse.,0.36363636363636365,raw-story,34.52,-14.35,left,2018-03-18
The report finds that the company had contacts with Russians about targeting American voters going back to 2014.,0.5454545454545454,raw-story,34.52,-14.35,left,2018-03-18
This contradicts what the company told a government inquisition in February.,0.45454545454545453,raw-story,34.52,-14.35,left,2018-03-18
"""As far as I'm aware, we've never worked for a Russian company,"" the company's head, Alexander Nix, told the British Parliament.",0.45454545454545453,raw-story,34.52,-14.35,left,2018-03-18
"""We've never worked with a Russian organization in Russia or any other country, and we don't have any relationship with Russia or Russian individuals.""",0.5454545454545454,raw-story,34.52,-14.35,left,2018-03-18
"According to the Times, executives from Lukoil, the Russian oil giant with close ties to Vladimir Putin, approached the company about influencing elections during three meetings in 2014 and 2015.",0.5454545454545454,raw-story,34.52,-14.35,left,2018-03-18
And the company appears to have acted on those meetings.,0.45454545454545453,raw-story,34.52,-14.35,left,2018-03-18
"""Cambridge Analytica also included extensive questions about Russia's president, Vladimir V. Putin, in surveys it was carrying out in American focus groups in 2014,"" the Times story says.",0.45454545454545453,raw-story,34.52,-14.35,left,2018-03-18
"""It is not clear what - or which client - prompted the line of questioning, which asked for views on topics ranging from Mr. Putin's popularity to Russian expansionism.""",0.45454545454545453,raw-story,34.52,-14.35,left,2018-03-18
"Cambridge Analytica has pushed back on Twitter, with a statement that appears to question the creditability of the Times sources.",0.5454545454545454,raw-story,34.52,-14.35,left,2018-03-18
Facebook Suspends Trump Data Firm for Harvesting Private Information of Users,0.36363636363636365,pj-media,18.71,21.66,right,2018-03-18
"We've been promised by Google, Facebook, and other social sites that our personal information is protected and that when some of our information is provided to third parties, our identity will never be made known.",0.45454545454545453,pj-media,18.71,21.66,right,2018-03-18
But now we have an example of just how disingenuous those promises are.,0.7272727272727273,pj-media,18.71,21.66,right,2018-03-18
Facebook has just suspended Strategic Communication Laboratories (SCL) and Cambridge Analytica for violating its privacy policies.,0.45454545454545453,pj-media,18.71,21.66,right,2018-03-18
"These companies worked with President Trump's 2016 campaign, using Facebook and other social media to target ads at voters much more effectively than the Clinton campaign.",0.6363636363636364,pj-media,18.71,21.66,right,2018-03-18
"Cambridge Analytica, which is owned by hedge fund billionaire Robert Mercer, has been using Facebook as a tool to build psychological profiles that represent some 230 million adult Americans and is being accused by Facebook of revealing the private i",0.45454545454545453,pj-media,18.71,21.66,right,2018-03-18
"While these companies utilized the tools that Facebook created for their advertisers to do much the same targeting, they are accused of going further and violating Facebook's terms of service.",0.6363636363636364,pj-media,18.71,21.66,right,2018-03-18
"Facebook Deputy General Counsel Paul Grewal explained that SCL worked with Aleksandr Kogan, a psychology professor at the University of Cambridge, who developed ""Thisisyourdigitallife,"" an app that enticed Facebook users to reveal more about their pe",0.45454545454545453,pj-media,18.71,21.66,right,2018-03-18
"According to the New York Times, questions like these were asked: ""Do you panic easily?",0.45454545454545453,pj-media,18.71,21.66,right,2018-03-18
Do you often feel blue?,0.2727272727272727,pj-media,18.71,21.66,right,2018-03-18
Do you have a sharp tongue?,0.18181818181818182,pj-media,18.71,21.66,right,2018-03-18
Do you get chores done right away?,0.2727272727272727,pj-media,18.71,21.66,right,2018-03-18
"Do you believe in the importance of art?""",0.2727272727272727,pj-media,18.71,21.66,right,2018-03-18
"""If ever you've answered questions like these on one of the free personality quizzes floating around Facebook, you'll have learned what's known as your Ocean score: How you rate according to the big five psychological traits of Openness, Conscientio",0.6363636363636364,pj-media,18.71,21.66,right,2018-03-18
"More than a quarter of a million Facebook users downloaded the app and logged in through Facebook, which gave Kogan personal information, including where they lived, their likes and dislikes, and information about their friends.",0.6363636363636364,pj-media,18.71,21.66,right,2018-03-18
"Kogan, in turn, provided the personal information to a data harvesting company, Eunoia Technologies, in violation of Facebook rules that forbid app developers from sharing users' personal information.",0.5454545454545454,pj-media,18.71,21.66,right,2018-03-18
This data was then shared with SCL/Cambridge Analytica to target Facebook users during the election campaign.,0.5454545454545454,pj-media,18.71,21.66,right,2018-03-18
"When Facebook discovered the violation of their policy, they asked Kogan to verify that the personal data he collected was destroyed and simply took him at his word that it was.",0.5454545454545454,pj-media,18.71,21.66,right,2018-03-18
"Facebook just learned that, in fact, the data was not deleted as requested, and so they suspended SCL/Cambridge Analytica, Wylie, an intermediary, and Kogan from Facebook, pending further investigation.",0.5454545454545454,pj-media,18.71,21.66,right,2018-03-18
"Cambridge Analytica released a statement claiming that it deleted all of its data after learning that Global Science Research did not comply with Facebook's terms of service and that it is working with the social media company to ""resolve this matte",0.45454545454545453,pj-media,18.71,21.66,right,2018-03-18
What President Trump doesn't get about the NFL,0.6363636363636364,washington-post,38.8,-6.85,left-center,2017-09-24
"At a political rally for Sen. Luther Strange (R-Ala.), President Trump called on NFL owners to fire players who kneel during the national anthem as a form of protest.",0.36363636363636365,washington-post,38.8,-6.85,left-center,2017-09-24
Editor's note: This video contains strong language.,0.18181818181818182,washington-post,38.8,-6.85,left-center,2017-09-24
(Reuters),0.18181818181818182,washington-post,38.8,-6.85,left-center,2017-09-24
"At a political rally for Sen. Luther Strange (R-Ala.), President Trump called on NFL owners to fire players who kneel during the national anthem as a form of protest.",0.45454545454545453,washington-post,38.8,-6.85,left-center,2017-09-24
Editor's note: This video contains strong language.,0.2727272727272727,washington-post,38.8,-6.85,left-center,2017-09-24
(Reuters),0.18181818181818182,washington-post,38.8,-6.85,left-center,2017-09-24
How the NFL responds to Donald Trump's spit-foaming is hardly a test case for whether the republic will stand.,0.9090909090909091,washington-post,38.8,-6.85,left-center,2017-09-24
"Nevertheless, the league is a maker of manners in this country, so it means something that Commissioner Roger Goodell and others are getting it right, striking the perfect calm but resistant tone in response to Trump's gutter-mouthing, a tone that sa",0.9090909090909091,washington-post,38.8,-6.85,left-center,2017-09-24
"The NFL, faced with whether to play to the basest instincts of the audience, declined.",0.5454545454545454,washington-post,38.8,-6.85,left-center,2017-09-24
It adhered to civility.,0.2727272727272727,washington-post,38.8,-6.85,left-center,2017-09-24
"The league is apparently unifying around the notion that, whatever side you may be on in the siege-controversy over NFL players kneeling during the anthem to protest racial injustice, whether you see it as a matter of patriotism, activism or some ta",0.7272727272727273,washington-post,38.8,-6.85,left-center,2017-09-24
[Trump turns sports into a political battleground with comments on NFL and Steph Curry],0.7272727272727273,washington-post,38.8,-6.85,left-center,2017-09-24
Who knows what Trump's real gripe is with the NFL.,0.9090909090909091,washington-post,38.8,-6.85,left-center,2017-09-24
Maybe he's still angry that owners denied him entry to their club years ago.,0.6363636363636364,washington-post,38.8,-6.85,left-center,2017-09-24
Or maybe Colin Kaepernick's mute but unrepentant protest really arouses his spittle.,0.5454545454545454,washington-post,38.8,-6.85,left-center,2017-09-24
"Or maybe he's just creating an ""Are you not entertained!""",0.2727272727272727,washington-post,38.8,-6.85,left-center,2017-09-24
"circus-maximus spectacle by bull-baiting a wealthy league that is easy to resent by cash-strapped, job-insecure fans.",0.7272727272727273,washington-post,38.8,-6.85,left-center,2017-09-24
"Regardless, Trump misreads what Americans love about the NFL.",0.7272727272727273,washington-post,38.8,-6.85,left-center,2017-09-24
"It's beloved not so much for its violence or crudity, but rather the skill that results in violence averted.",0.5454545454545454,washington-post,38.8,-6.85,left-center,2017-09-24
"It's a game, ultimately, of restraint.",0.7272727272727273,washington-post,38.8,-6.85,left-center,2017-09-24
The President Demands Silence From Colin Kaepernick,0.45454545454545453,the-new-york-times,40.94,-7.94,left-center,2017-09-24
"President Trump showed an awkward sense of timing in denouncing Colin Kaepernick, the former Super Bowl quarterback who last season began kneeling during the national anthem to protest police injustice against minorities.",0.6363636363636364,the-new-york-times,40.94,-7.94,left-center,2017-09-24
He tweeted on Saturday:,0.2727272727272727,the-new-york-times,40.94,-7.94,left-center,2017-09-24
"His demand for Mr. Kaepernick's silence came two days after The New York Times reported on another form of silence that comes with the privilege of dedicating your life, breaking your body and soul, to be in the N.F.L.",0.36363636363636365,the-new-york-times,40.94,-7.94,left-center,2017-09-24
"Doctors, it said, had found a severe level of the degenerative brain disease chronic traumatic encephalopathy, or C.T.E., in Aaron Hernandez, the 27-year-old former New England Patriot who committed suicide in April while imprisoned on a murder sente",0.45454545454545453,the-new-york-times,40.94,-7.94,left-center,2017-09-24
His brain showed the kind of damage usually seen in players in their 60s.,0.36363636363636365,the-new-york-times,40.94,-7.94,left-center,2017-09-24
C.T.E.,0.18181818181818182,the-new-york-times,40.94,-7.94,left-center,2017-09-24
's toll on players' health - a recent survey found C.T.E.,0.18181818181818182,the-new-york-times,40.94,-7.94,left-center,2017-09-24
in the brains of 110 of 111 former N.F.L.,0.2727272727272727,the-new-york-times,40.94,-7.94,left-center,2017-09-24
players examined - was of no concern to Mr. Trump.,0.8181818181818182,the-new-york-times,40.94,-7.94,left-center,2017-09-24
"At a political rally in Alabama on Friday, the president complained about referees penalizing teams for excessive violence.",0.5454545454545454,the-new-york-times,40.94,-7.94,left-center,2017-09-24
"Demonstrating with his fists colliding, he referred to a ""beautiful tackle"" that earned a 15-yard penalty.",0.7272727272727273,the-new-york-times,40.94,-7.94,left-center,2017-09-24
"""They're ruining the game,"" he said.",0.7272727272727273,the-new-york-times,40.94,-7.94,left-center,2017-09-24
"He dismissed a fear that has led thousands of parents to keep their children from playing football, as casually as he disregarded the fears of Mr. Kaepernick for the safety and dignity of young black and Hispanic men off the field.",0.6363636363636364,the-new-york-times,40.94,-7.94,left-center,2017-09-24
"""Wouldn't you love to see one of these N.F.L.",0.7272727272727273,the-new-york-times,40.94,-7.94,left-center,2017-09-24
"owners, when somebody disrespects our flag, to say, 'Get that son of a bitch off the field right now, out, he's fired,' "" he said at Friday's rally.",0.45454545454545453,the-new-york-times,40.94,-7.94,left-center,2017-09-24
Mr. Kaepernick has essentially gotten that message already from the Trump-loving owners of N.F.L.,0.6363636363636364,the-new-york-times,40.94,-7.94,left-center,2017-09-24
"teams, none of whom have even offered him a backup position despite a striking level of mediocrity among even many starting quarterbacks.",0.36363636363636365,the-new-york-times,40.94,-7.94,left-center,2017-09-24
But the president was not just speaking to Mr. Kaepernick.,0.45454545454545453,the-new-york-times,40.94,-7.94,left-center,2017-09-24
His message was to anyone who would protest racial injustice or inequity.,0.8181818181818182,the-new-york-times,40.94,-7.94,left-center,2017-09-24
Shut up.,0.7272727272727273,the-new-york-times,40.94,-7.94,left-center,2017-09-24
"Trump: 'Standing with locked arms is good, kneeling is not acceptable'",0.14545454545454542,abc-news,45.25,-2.91,left-center,2017-09-24
"President Trump has responded to players from multiple NFL teams kneeling or locking arms on Sunday, tweeting that taking a knee is not acceptable, and suggested the act of protest will lead to bad ratings for the league?셲 games.",0.21818181818181823,abc-news,45.25,-2.91,left-center,2017-09-24
"Meanwhile, while one Pittsburgh team did not come out of the locker room for the anthem on Sunday, another has accepted the president's invitation to join him at the White House.",0.21818181818181823,abc-news,45.25,-2.91,left-center,2017-09-24
"Trump tweeted that the Stanley Cup Champion Pittsburgh Penguins will be joining him at the White House, but did not provide a date.",0.21818181818181823,abc-news,45.25,-2.91,left-center,2017-09-24
"""Great team!""",0.21818181818181823,abc-news,45.25,-2.91,left-center,2017-09-24
he added.,0.21818181818181823,abc-news,45.25,-2.91,left-center,2017-09-24
The Pittsburgh Steelers on Sunday chose not to participate in the national anthem ceremony at all at Soldier Field in Chicago for their noon game against the Chicago Bears.,0.29090909090909095,abc-news,45.25,-2.91,left-center,2017-09-24
"Elsewhere, owners from the Atlanta Falcons, Detroit Lions, New York Jets, Miami Dolphins, Philadelphia Eagles and Jacksonville Jaguars have now joined players on the field in solidarity.",0.29090909090909095,abc-news,45.25,-2.91,left-center,2017-09-24
"One owner, Robert Kraft of the New England Patriots, criticized Trump, who he has previously called a very good friend, saying he is ""deeply disappointed"" in the president?셲 comments condemning NFL players who kneel in protest during the national ant",0.29090909090909095,abc-news,45.25,-2.91,left-center,2017-09-24
"""There is no greater unifier in this country than sports, and unfortunately, nothing more divisive than politics,"" Kraft said in a statement tweeted by the Patriots",0.29090909090909095,abc-news,45.25,-2.91,left-center,2017-09-24
"""I think our political leaders could learn a lot from the lessons of teamwork and the importance of working together toward a common goal,"" the statement said.",0.14545454545454542,abc-news,45.25,-2.91,left-center,2017-09-24
"""Our players are intelligent, thoughtful, and care deeply about our community and I support their right to peacefully affect social change and raise awareness in a manner that they feel is impactful.""",0.29090909090909095,abc-news,45.25,-2.91,left-center,2017-09-24
"The public disagreement comes only months after the Patriots made a formal visit to the White House in April during which Kraft called Trump a ""very good friend.""",0.29090909090909095,abc-news,45.25,-2.91,left-center,2017-09-24
"Kraft's comments came shortly after Trump early on Sunday morning turned his attention to NFL fans in his feud with the league over players who kneel in protest during the national anthem, saying many people ""stay away"" from the games ""because they ",0.36363636363636365,abc-news,45.25,-2.91,left-center,2017-09-24
"The president also suggested that if fans refuse to go to games due to the protests, ""you will see change fast.""",0.21818181818181823,abc-news,45.25,-2.91,left-center,2017-09-24
Trump's tweets Sunday came just a couple of hours before a series of NFL games scheduled for the day begin.,0.29090909090909095,abc-news,45.25,-2.91,left-center,2017-09-24
"Earlier, on Saturday night, the president slammed NFL Commissioner Roger Goodell for speaking out against Trump's condemnation of kneeling players and statement that team owners should fire those players.",0.509090909090909,abc-news,45.25,-2.91,left-center,2017-09-24
"Goodell is ""trying to justify the total disrespect certain players show to our country,"" Trump tweeted",0.36363636363636365,abc-news,45.25,-2.91,left-center,2017-09-24
"""Divisive comments like these demonstrate an unfortunate lack of respect for the NFL, our great game and all of our players, and a failure to understand the overwhelming force for good our clubs and players represent in our communities.""",0.36363636363636365,abc-news,45.25,-2.91,left-center,2017-09-24
NFL players across the league and their union -- and even some team officials -- were more direct in their response to Trump's criticism Friday night of the handful of NFL players who have kneeled or sat on the bench during the national anthem perfo,0.36363636363636365,abc-news,45.25,-2.91,left-center,2017-09-24
The practice was most famously done by former San Francisco 49ers quarterback Colin Kaepernick.,0.21818181818181823,abc-news,45.25,-2.91,left-center,2017-09-24
Trump's Attack On Black Athletes May Bring a League to Its Feet,0.6545454545454544,daily-beast,33.54,-10.51,left,2017-09-24
"If any doubts remain about the veracity of ESPN anchor Jemele Hill's assessment of Donald Trump, the president spent Friday night and much of Saturday morning lashing out at black athletes-because said attacks play straight to his white nationalist b",0.5818181818181819,daily-beast,33.54,-10.51,left,2017-09-24
"On Friday, while stumping in Alabama for GOP senate candidate Luther Strange, Trump diverted from his prepared remarks, as is his wont.",0.36363636363636365,daily-beast,33.54,-10.51,left,2017-09-24
"After a lengthy pause, Trump stared grimly into the distance, and then unleashed a winding, unhinged spiel about NFL players who kneeled during the National Anthem.",0.29090909090909095,daily-beast,33.54,-10.51,left,2017-09-24
"He asked the assembled crowd, ""Wouldn't you love to see one of these NFL owners, when somebody disrespects our flag, to say, 'get that son of a bitch off the field right now.",0.5818181818181819,daily-beast,33.54,-10.51,left,2017-09-24
"He's fired.'""",0.36363636363636365,daily-beast,33.54,-10.51,left,2017-09-24
The audience cheered.,0.29090909090909095,daily-beast,33.54,-10.51,left,2017-09-24
"Trump didn't stop there, waxing nostalgic about the NFL of yore, when men-real men-could inflict permanent damage on one another without worrying about those pesky concussive and subconcussive blows to the head and long-term cognitive diseases, sound",0.6545454545454544,daily-beast,33.54,-10.51,left,2017-09-24
"""They're ruining the game!""",0.36363636363636365,daily-beast,33.54,-10.51,left,2017-09-24
he whinged.,0.43636363636363645,daily-beast,33.54,-10.51,left,2017-09-24
"Trump added that ratings had dropped, partly because fans preferred to watch him, and encouraging anyone who witnesses the free expression of political thought should flee to a preferred safe space and boycott the NFL altogether.",0.509090909090909,daily-beast,33.54,-10.51,left,2017-09-24
"""I guarantee things will stop,"" he said.",0.29090909090909095,daily-beast,33.54,-10.51,left,2017-09-24
"""Just pick up and leave.",0.21818181818181823,daily-beast,33.54,-10.51,left,2017-09-24
Pick up and leave.,0.29090909090909095,daily-beast,33.54,-10.51,left,2017-09-24
"Not the same game anymore, anyway.""",0.29090909090909095,daily-beast,33.54,-10.51,left,2017-09-24
Trump's anti-NFL comments in Huntsville were just the beginning.,0.5818181818181819,daily-beast,33.54,-10.51,left,2017-09-24
"On Saturday morning, shortly following a Fox & Friends segment on the Golden State Warriors' star, Stephen Curry.",0.36363636363636365,daily-beast,33.54,-10.51,left,2017-09-24
"Specifically, Trump did not fancy Curry's announcement that he had no desire to be feted by the White House, and so Trump tweeted that he never wanted Curry and the rest of those mean ol' world champion Golden State Warriors to come to his party any",0.36363636363636365,daily-beast,33.54,-10.51,left,2017-09-24
"Granted, as LeBron James helpfully pointed out, Curry wasn't ""hesitating.""",0.29090909090909095,daily-beast,33.54,-10.51,left,2017-09-24
He said outright that he had no intention of serving as Trump's grinning prop.,0.36363636363636365,daily-beast,33.54,-10.51,left,2017-09-24
"Also, the insult ""bum"" has been dragged back into the lexicon, which is nice, given that it will probably irk Trump as much as any other (accurate) label.",0.5818181818181819,daily-beast,33.54,-10.51,left,2017-09-24
Trump performs pick and roil on world of sports,0.5818181818181819,washington-examiner,34.07,11.3,right,2017-09-24
"Addressing an exuberant crowd in an arena Friday evening, President Trump roiled the world of sports at an event which originally had nothing to do with sports.",0.43636363636363645,washington-examiner,34.07,11.3,right,2017-09-24
"The rally, meant to gin up support for Sen. Luther Strange, who on Tuesday faces an uphill battle in a GOP runoff contest, took a hard turn to politics when Trump exhorted NFL team owners to fire players who kneel during the national anthem.",0.43636363636363645,washington-examiner,34.07,11.3,right,2017-09-24
"""Wouldn't you love to see one of these NFL owners, when somebody disrespects our flag, to say, 'Get that son of a bitch off the field right now.",0.43636363636363645,washington-examiner,34.07,11.3,right,2017-09-24
He is fired.,0.29090909090909095,washington-examiner,34.07,11.3,right,2017-09-24
"He's fired,'"" Trump declared.",0.14545454545454542,washington-examiner,34.07,11.3,right,2017-09-24
"Hours later Trump was back on offense, tweeting about NBA star Stephen Curry, who a day prior told reporters that he really didn't want to go to the White House if his championship-winning team, the Golden State Warriors, attended a customary White H",0.509090909090909,washington-examiner,34.07,11.3,right,2017-09-24
"""Going to the White House is considered a great honor for a championship team,"" Trump declared in a tweet Saturday morning.",0.36363636363636365,washington-examiner,34.07,11.3,right,2017-09-24
"""Stephen Curry is hesitating,therefore invitation is withdrawn!""",0.36363636363636365,washington-examiner,34.07,11.3,right,2017-09-24
"The backlash has been fierce and widespread, including retorts from an array of players, politicians and civil rights groups.",0.509090909090909,washington-examiner,34.07,11.3,right,2017-09-24
