,text,source,label,reliability,bias
3612,Ms. Griffin went online on Tuesday night to express regret.,the-new-york-times,0,40.94,-7.94
5316,"Representative Jerrold Nadler, a Democrat who represents the district that includes ground zero, said he doubted that the fight over the mosque would inflict much damage on fellow Democrats in the November elections.",the-new-york-times,0,40.94,-7.94
3438,"""I reacted to an article and quickly judged the two young ladies in a way that I would never have wanted to be judged myself as a teenager,"" she said.",huffpost,0,37.82,-10.75
7695,Ms. Harf said that Mrs. Clinton was the only secretary of state who had sent back copies of emails.,the-new-york-times,0,40.94,-7.94
489,"Before a larger meeting at St. Louis Community College–Florissant Valley on Wednesday, the attorney general met with several students at the local school in what he described as an “opportunity to sit down with some wonderful young people and to hear them talk about the mistrust they have at a young age.”",huffpost,1,37.82,-10.75
493,"He agreed somewhat to what everyone said,” McCoy added.",huffpost,0,37.82,-10.75
690,"With a little more than a month to go before the New Hampshire primary, the Texas governor is trying to shore up his credentials on immigration: On Tuesday he won an endorsement from one of the nation’s most outspoken and controversial public officials on that issue: Sheriff Joe Arpaio of Maricopa County, Ariz., who unabashedly calls himself the “toughest sheriff” in the country.",the-new-york-times,1,40.94,-7.94
5593,"He obtained at least five military deferments from 1965 to 1970 and took repeated steps that enabled him to avoid going to war, according to records.""",huffpost,1,37.82,-10.75
602,"He worked within that role to raise money and contribute to the campaigns of Republican governors across the U.S., many of whom won in the 2014 midterm elections.",huffpost,0,37.82,-10.75
1911,"That exchange set the tone for a contentious hearing that veered into veiled accusations that the White House had a larger role in the controversy than previously disclosed, as well as outright attacks on President Obama’s character.",the-new-york-times,0,40.94,-7.94
5495,“It has been really disconcerting how many of my FB friends have stood up on the side of hate and proudly posted their photos of Chick-fil-a — and they all have their little quotes about how they ‘love their gay friends’ but they ‘don’t approve’ of their lifestyles.,the-new-york-times,0,40.94,-7.94
4685,"House Republicans fumed over the comments on Friday, with House Minority Leader Kevin McCarthy, R-Calif., prodding Speaker Nancy Pelosi to act.",fox-news,0,35.44,11.06
6948,"This latest ad ""Strong"" ends with Perry claiming, ""faith made America strong.",fox-news,0,35.44,11.06
5659,"The so-called “HR 1” measure embraced by House Democrats aims to curb big money in politics, make it easier to vote and bolster election security.",fox-news,0,35.44,11.06
6803,"But as the federal authorities investigated Gov. Rod R. Blagojevich of Illinois over his efforts to sell the Senate seat that President Obama vacated in 2008, they uncovered evidence that one of Mr. Jackson’s friends had offered to make a contribution to Mr. Blagojevich’s campaign in exchange for the seat.",the-new-york-times,0,40.94,-7.94
5259,"The next day, he clarified that he was merely commenting on fundamental religious freedoms -- not specifically on the ""wisdom"" of the mosque project.",fox-news,0,35.44,11.06
5470,Crtitics of Chick-fil-A argue that the company’s opposition to gay marriage goes well beyond Dan Cathy’s statements.,fox-news,0,35.44,11.06
2366,"“Well, if he’s such a student of history, has he not understood that you know that’s the one thing you don’t do, is engage in a land war in Afghanistan?”",the-new-york-times,0,40.94,-7.94
1187,"Among the payments he did not disclose was a $45,000 fee from a Russian state-backed news organization for a speech he gave in Moscow two months before.",the-new-york-times,0,40.94,-7.94
274,But other costs will be more permanent.,the-new-york-times,0,40.94,-7.94
4523,Akin made the remarks in an interview with Fox affiliate KTVI.,fox-news,0,35.44,11.06
4602,"According to the slides, there has been “continued exponential growth in tasking to Facebook and Skype.""",fox-news,0,35.44,11.06
1361,The bill originally passed the House and Senate without a single “no” vote.,huffpost,0,37.82,-10.75
6444,"""I attribute [the win] to God... God acted through the people on my behalf.""",huffpost,0,37.82,-10.75
1526,"If he’s gone soft on Trump, it will hurt him greatly.",huffpost,0,37.82,-10.75
5571,"After Mrs. Clinton won Tuesday’s California primary, Mr. Sanders refused to quit the race, despite Mrs. Clinton’s wide margin of victory and the fact that she had the support of enough delegates for the nomination.",the-new-york-times,0,40.94,-7.94
3882,"""They're followers of a false prophet.""",huffpost,1,37.82,-10.75
7859,"He repaid his campaign more than $60,000 earlier this year for improper expenses dating back to 2015, but the FBI began investigation additional charges dating back as far as 2009, according to the San Diego Union-Tribune.",huffpost,0,37.82,-10.75
1551,"“I cannot envision him sitting in that chair, that was the chair of President Washington, President Jefferson, President Kennedy, President Reagan,” Mr. Fox said.",the-new-york-times,0,40.94,-7.94
330,"The task force recommended that schools designate willing staff to be armed and trained, and it proposed a model training program, 40-60 hours per person, at what Hutchinson said would be a cost of about $800 to $1,000 per trained employee.",huffpost,0,37.82,-10.75
7501,The Clintons have previously released their tax returns dating back to 1977.,huffpost,0,37.82,-10.75
1337,"Kristen Breitweiser, a 9/11 widow and co-chair of September 11th Advocates, criticized Carter's assessment, saying that the defense secretary had testified before Congress last week that he wasn't an expert on the bill.",fox-news,0,35.44,11.06
4273,Boehner has refused to budge from his refusal to consider raising tax rates on top earners while arguing that heavy spending cuts are needed.,huffpost,1,37.82,-10.75
945,The representative also posted a statement Tuesday in which he apologized and emphasized that he has farmers in his family.,huffpost,0,37.82,-10.75
6276,And you might think it’s O.K. he lied about it to the F.B.I. You might say that’s all O.K.,the-new-york-times,0,40.94,-7.94
2250,Mr. Thibodeau said many Senate Republicans were still deciding whether or not Mr. LePage’s apology and promise to seek “spiritual guidance” had allayed their concerns about the governor — a process that could deepen their divide with Republicans in the House and pull the controversy into a second week.,the-new-york-times,0,40.94,-7.94
6280,"That has in turn enraged Republicans, who have happily embraced what they call Mr. Mueller’s absolution of Mr. Trump.",the-new-york-times,0,40.94,-7.94
801,"The report also described the Clinton conversations as informal and not tied to any precise job offer since, as a former president, Clinton could not guarantee Sestak anything.",fox-news,0,35.44,11.06
3910,“Let the Senate know we stand with them for the Dreamers … say THANKS!,fox-news,0,35.44,11.06
2346,"Indeed, as the DNC Communications Director (of all people) has said, your statement “puts [you] at odds with about 100 percent of the Republican Party.",huffpost,0,37.82,-10.75
68,"Douglas Holtz-Eakin, McCain's policy director at the time, recalled that the attack originated with a Wall Street Journal article that referenced his saying that McCain would assume savings in Medicare and Medicaid spending to make his health care plan budget neutral.",huffpost,0,37.82,-10.75
5848,"At the same time, Congress needs to make a legislative move to keep the government funded before the 112th Congress takes over in January.",the-new-york-times,0,40.94,-7.94
5677,"Democrats’ landmark campaign finance, voting rights and ethics reform bill passed the House of Representatives on Friday.",huffpost,0,37.82,-10.75
2784,"If it were anyone other than Biden, who is treated by the press as a lovable, half-crazy uncle, he would have been labeled insufferable.",huffpost,0,37.82,-10.75
1598,"In particular, The New York Times reported that Trump asked Comey to shut down a separate probe into former national security adviser Michael Flynn’s contacts with Russian officials, according to a memo Comey wrote to document a meeting with Trump.",huffpost,0,37.82,-10.75
4190,These are steel barriers in high priority locations.,the-new-york-times,0,40.94,-7.94
6784,"He said he had never been more clear in his life, and had read the documents thoroughly and had understood the consequences of his actions.",huffpost,0,37.82,-10.75
5624,"Whatever we think about the war, whatever we call it — Afghanistan or Iraq — we owe our military men and women unconditional support.”",the-new-york-times,0,40.94,-7.94
1503,"Even before Donald Trump landed in Mexico Wednesday, he found himself in a Twitter war with former Mexican President Vicente Fox – who went on a tear declaring the Republican nominee “not welcome” in the country.",fox-news,1,35.44,11.06
3698,"“There was a good chance that I wouldn’t have won, in which case I would have gotten back into the business, and why should I lose lots of opportunities?” he told reporters.",the-new-york-times,0,40.94,-7.94
150,"I think it's a valuable exercise and an important moment in this Congress for us to read the Constitution,"" said Rep. Steve Israel, D-N.Y.",fox-news,0,35.44,11.06
2804,"And he then added: “With respect to that quote, I think the vice president very well knows that sometimes the words don't come out of your mouth the right way.”",huffpost,0,37.82,-10.75
3912,"Yet by the time Schumer said Monday afternoon on the Senate floor that Democrats would soon vote in support of ending the shutdown, in exchange for Republicans’ commitment to promptly craft and vote on legislation to help DREAMers, Schumer’s support had turned.",fox-news,0,35.44,11.06
2086,"""That means that all families — regardless of how they look or how they are made — all families are entitled to the same rights, privileges and protections as every other.""",huffpost,0,37.82,-10.75
7273,"President Obama is targeting the 2nd Amendment rights of law-abiding citizens instead of seriously addressing the real underlying causes of such violence,"" he said.",fox-news,0,35.44,11.06
2259,"By all indications, Mr. LePage seemed determined to again ride out the political storm.",the-new-york-times,0,40.94,-7.94
3916,"He failed in that today,” said Indivisible co-founder Ezra Levin.",fox-news,0,35.44,11.06
5488,Below are some of the photos shared Wednesday on Twitter from Chick-fil-A restaurants around the country.,the-new-york-times,0,40.94,-7.94
6155,"Beneath a mostly cloudless sky, at least by the mid-innings, fans in the stands intermingled red and blue.",the-new-york-times,0,40.94,-7.94
7008,"Businesses in the Phoenix area were also especially worried, with the Super Bowl set to be held in Glendale, Ariz. in 2015.",huffpost,0,37.82,-10.75
859,"Representative Darrell Issa of California, the senior Republican on the House Oversight and Government Reform Committee, said the interactions described by the White House “represent an illegal quid pro quo,” even if the position was unpaid.",the-new-york-times,0,40.94,-7.94
4386,So dishonest! Rigged system!”,the-new-york-times,0,40.94,-7.94
4987,Medicare and Treasury officials have said they would use a “place of celebration” standard for determining whether gay couples are eligible for benefits.,the-new-york-times,0,40.94,-7.94
3481,"It's wrong. It's destructive,"" said Robert Gibbs, the president's former press secretary who is now working on Obama's reelection effort.",fox-news,1,35.44,11.06
7971,"Representative Jim Jordan, Republican of Ohio, a founder of the conservative House Freedom Caucus, asked if Mr. Trump should demand extradition of the hackers, said, “I’ll leave that to the president.”",the-new-york-times,0,40.94,-7.94
4104,"There is no reason for Americans to be shut out of work and without a paycheck while negotiations take place on the best way to secure our borders,” he said.",fox-news,0,35.44,11.06
5931,Mr. Strzok’s text exchanges with Ms. Page demonstrated animosity toward Mr. Trump. ,the-new-york-times,0,40.94,-7.94
366,"Marian Wright Edelman, president of the Children’s Defense Fund, an advocacy group here, criticized the study as “nothing more than a continuation of the N.R.A.’s attempts to prey on America’s fears, saturate our schools with more guns and turn them into armed fortresses.”",the-new-york-times,0,40.94,-7.94
1432,"Employees would have to dip into their savings or borrow money to pay their bills, as there is no government program to help them.",huffpost,0,37.82,-10.75
5102,"In that case, made public this month, the woman was accused of funneling at least $10,000 to Grimm's campaign by passing them through friends who agreed to have the donations listed under their names.",fox-news,0,35.44,11.06
7473,"WASHINGTON – Hillary Clinton's presidential campaign on Friday released a statement from her doctor declaring she is in “excellent physical condition and fit to serve as president of the United States,” along with eight years of tax returns showing the Clintons paid tens of millions of dollars in federal taxes.",fox-news,0,35.44,11.06
1779,He called it “the easy route” while insisting that he’d rather Congress approve his border wall funding.,huffpost,0,37.82,-10.75
6829,"""The end date for my tenure is February 28, 2019, a date that should allow sufficient time for a successor to be nominated and confirmed as well as to make sure the Department's interests are properly articulated and protected at upcoming events to include Congressional posture hearings and the NATO Defense Ministerial meeting in February,"" Mattis wrote Thursday.",fox-news,0,35.44,11.06
6904,Mr. Vance left over President Jimmy Carter’s decision to attempt a rescue effort for American hostages in Iran that Mr. Vance considered ill-advised and that ended in tragedy.,the-new-york-times,0,40.94,-7.94
1818,"The next step would be to secure those lands, where the Pentagon would erect barriers.",the-new-york-times,0,40.94,-7.94
5391,Liberal groups prepared for a women’s march on Saturday that they said could draw hundreds of thousands.,the-new-york-times,0,40.94,-7.94
841,"The White House, when pressed on the matter, had been vague.",huffpost,0,37.82,-10.75
2704,"In a head-to-head battle of proxies, Vice President Biden wasted no time Thursday trying to do what many Democrats felt President Obama failed to against Mitt Romney, going on offense with an often disdainful attack on Paul Ryan -- who stood his ground against a barrage of Biden grins, guffaws, snickers and interruptions.",fox-news,1,35.44,11.06
1189,"Lying to federal officials is a felony, punishable by up to five years in prison.",the-new-york-times,0,40.94,-7.94
175,"It is also quite obvious, from 223 years of legal and political debate on the topic, that the text of the Constitution itself, including those portions that deal with legislative power, is susceptible to many different (and often evolving) views and interpretations, a practical reality that would likely render most “Constitutional Authority Statements” controversial and contentious.”",huffpost,0,37.82,-10.75
4423,President Donald Trump said he’s considering an executive order to remove the right to citizenship for babies born in the U.S. to parents who aren’t citizens ― a right enshrined in the 14th Amendment that could likely be changed only through a constitutional amendment.,huffpost,1,37.82,-10.75
7503,Bush paid an effective tax rate of roughly 36 percent over those three decades.,huffpost,0,37.82,-10.75
617,"“I am not going to be the most popular guy who looks into your eye every day and says what you want to hear,” he continued.",the-new-york-times,0,40.94,-7.94
2093,"Her opposition also puts her at odds with her father, who offered support for gay marriage in 2009.",huffpost,0,37.82,-10.75
3308,"Over at Big Government, a post accompanying the video provides the following commentary on the encounter:",huffpost,0,37.82,-10.75
7777,"On Sunday, Ms. Zimmer issued a statement saying prosecutors in Mr. Fishman’s office had interviewed her about her accusation.",the-new-york-times,0,40.94,-7.94
4224,"Last year, Mr. Trump and Mr. Schumer negotiated $25 billion in wall money for a pathway to citizenship for the Dreamers.",the-new-york-times,0,40.94,-7.94
82,"As the partisan brawl over Medicare continued on Tuesday and threatened to become the focus of the race, the Obama campaign said that Mr. Ryan’s budget plan — broadly endorsed by Mr. Romney — “would end Medicare as we know it” and shift costs to beneficiaries.",the-new-york-times,0,40.94,-7.94
4655,Members of the committee were invited to share the information with other lawmakers.,the-new-york-times,0,40.94,-7.94
3208,"Flynn lied, and it’s like, it ruined his life.",huffpost,0,37.82,-10.75
816,"This is not about Congressman Sestak,"" Issa said, adding that he wants to know what Clinton was empowered to say.",fox-news,0,35.44,11.06
1030,"That person could order the attorney general to enforce federal prohibition regardless of state law.""",huffpost,0,37.82,-10.75
7632,"Harf added that the department turned over about 300 emails to the Benghazi select committee, and noted that Clinton's successor as secretary of state, John Kerry, ""is the first ... to rely primarily on a state.gov email account.""",fox-news,0,35.44,11.06
300,“It’s a matter of the extent we want to keep losing.”,the-new-york-times,0,40.94,-7.94
4442,"Rep. Carlos Curbelo (R-Fla.) criticized the president’s statement, calling instead for immigration reform “that makes our country more secure and reaffirms our wonderful tradition as a nation of immigrants.”",huffpost,1,37.82,-10.75
1472,Both insisted on anonymity to describe the private gathering.,the-new-york-times,0,40.94,-7.94
283,"Mr. Trump began his remarks as if he had actually emerged victorious, saying that he was “very proud to announce” what he called “a deal to end the shutdown and reopen the federal government.”",the-new-york-times,0,40.94,-7.94
2028,Make America Awesome PAC paid for the ads and posted them on Facebook and Instagram.,fox-news,0,35.44,11.06
4292,"Any optimism is a step forward from Friday, when Mr. Boehner told reporters that he did not have a progress report because there was “no progress to report.”",the-new-york-times,0,40.94,-7.94
7539,"""I know for a fact that my account was hacked,"" Weiner told Fox News.",fox-news,0,35.44,11.06
6330,"From the least of us to the greatest of us.""",fox-news,0,35.44,11.06
2915,"But the original called for the NAACP to ""educate its membership and the community that this movement is not just about higher taxes and limited government.""",fox-news,0,35.44,11.06
1813,"The president opted not to tap hurricane relief money from Texas or Puerto Rico, an idea that had generated angry complaints from Republicans.",the-new-york-times,0,40.94,-7.94
1271,"The indictment is the first in months by Mr. Mueller, who is investigating Russia’s interference in the 2016 election and possible coordination with Trump associates.",the-new-york-times,0,40.94,-7.94
7051,"Oklahoma, South Carolina and Texas have introduced legislation to amend their laws.",fox-news,0,35.44,11.06
6403,"Theodore J. Boutrous Jr., a lawyer for Wal-Mart, said the handful of women named as plaintiffs who seek to represent the entire class did not have typical experiences at the company.",the-new-york-times,0,40.94,-7.94
3478,"And I think a lot of radical environmentalists have it upside down,"" Santorum said.",fox-news,0,35.44,11.06
6315,"It also claims that despite a company policy expressly prohibiting discrimination, local store managers are given too much flexibility in determining salary hikes and job promotions that invariably favor men over women.",fox-news,0,35.44,11.06
7806,"House Majority Whip Kevin McCarthy (R-Calif.), a longtime target of immigration activists, said Tuesday that he would support allowing undocumented immigrants to stay in the U.S., but stopped short of calling for a path to citizenship.",huffpost,0,37.82,-10.75
5707,It also serves as a campaign platform for Democrats ahead of 2020.,the-new-york-times,0,40.94,-7.94
3150,"Some residents of Aventura reported seeing a similar white van covered in pro-Trump stickers often parked in the lot of a local strip mall, the Aventura Waterways shopping center. ",the-new-york-times,0,40.94,-7.94
820,"""If this explanation is as innocent as it looks, I sure don't know why it took three months to say so,"" Toomey said in a statement.",fox-news,0,35.44,11.06
2313,"Some Republicans on Capitol Hill — including Mr. Gowdy — are growing frustrated with Reince Priebus, the chairman of the Republican National Committee, who they contend is politicizing the email issue.",the-new-york-times,0,40.94,-7.94
2008,"Saying President Obama, he said, was “too simple an answer.”",the-new-york-times,0,40.94,-7.94
4813,"""Radical Islam advocates hate for women, gays, Jews, Christians and all Americans.",huffpost,0,37.82,-10.75
2642,"""So far, the response has not been very good,"" Pelosi said.",fox-news,0,35.44,11.06
4294,"Between public statements and news conferences, the staffs of the president and the speaker have been in close contact.",the-new-york-times,0,40.94,-7.94
7271,"Sen. Marco Rubio, R-Fla., accused Obama of trying to ""undermine Americans' constitutional right to bear arms"" without doing enough to focus on keeping guns out of the hands of criminals and the mentally ill.",fox-news,0,35.44,11.06
2305,But Mrs. Clinton indicated on Tuesday that she wanted to give her testimony in a public setting.,the-new-york-times,0,40.94,-7.94
6343,"The 10-year-old lawsuit, argued in lively exchanges at the court Tuesday, claims that Wal-Mart Stores Inc., the world's largest employer, favors men over women in pay and promotions.",huffpost,0,37.82,-10.75
5747,"“Congress didn’t ask for a 'summary,' Attorney General Barr.",fox-news,0,35.44,11.06
99,Those savings have a complicated history.,the-new-york-times,0,40.94,-7.94
4679,"On Saturday, Ocasio-Cortez tweeted a vow to support Tlaib, D-Mich.",fox-news,0,35.44,11.06
744,"Netanyahu, who has a famously frosty relationship with President Obama, mentions neither Obama nor Republican challenger Mitt Romney, with whom Netanyahu worked in the mid-1970s at Boston Consulting Group.",fox-news,1,35.44,11.06
7662,"How are we gonna have verification of that?"" McCain said.",huffpost,0,37.82,-10.75
7380,"Among the potential Democratic candidates are Reps. Stephen F. Lynch, Michael E. Capuano and Edward Markey.",fox-news,0,35.44,11.06
3942,"McConnell said over the weekend that he intends to move to vote on an immigration bill if both parties can’t agree to one by Feb. 8, as long as the government is still fully open.",huffpost,0,37.82,-10.75
480,McCulloch's deep family connections to police have been cited by some black leaders who question his ability to be impartial in the case.,fox-news,0,35.44,11.06
5282,"They say it would be a mistake to equate Islam as a whole, and its practice in the United States, with Al Qaeda -- and remind critics that Muslims were also killed in the attacks on the World Trade Center.",fox-news,0,35.44,11.06
7741,"In his Twitter post, Mr. Trump also referred to the case of a Navy sailor who was jailed for taking pictures inside a military submarine.",the-new-york-times,0,40.94,-7.94
5641,"At a 2008 ceremony in front of the Veterans War Memorial Building in Shelton, he praised the audience for paying tribute to troops fighting abroad, noting that America had not always done so.",the-new-york-times,0,40.94,-7.94
1157,"The House committee’s subpoenas “will be designed to maximize our chance of getting the information that we need,” Schiff told reporters at a breakfast hosted by the Christian Science Monitor.",huffpost,0,37.82,-10.75
6689,"In the poll, former House Speaker Newt Gingrich garnered 11 percent, while former Alaska Gov. Sarah Palin earned 10 percent support.",fox-news,0,35.44,11.06
5860,"Strzok attorney Aitan Goelman said in a statement Monday that his client, a 21-year FBI veteran, was fired Friday afternoon, claiming this was a departure from standard practice and politically motivated. ",fox-news,0,35.44,11.06
5887,He tarnished the FBI's sterling reputation and severely damaged public trust in an institution where trust is paramount. ,fox-news,0,35.44,11.06
1437,Trump’s remarks were riddled with falsehoods on everything from trade to the number of illegal immigrants in the country to the way NATO works.,huffpost,0,37.82,-10.75
2414,Leadership elections were originally scheduled to be held before Thanksgiving but were delayed to give Democrats more time to discuss and process the election results and consider a path forward.,fox-news,0,35.44,11.06
4669,"Very few lawmakers avail themselves of such briefings, he suggested, and only the most senior leaders are kept fully abreast of intelligence activities.",the-new-york-times,0,40.94,-7.94
402,"“Put big game trophy decision on hold until such time as I review all conservation facts,” he posted to Twitter.",huffpost,0,37.82,-10.75
7619,"He paused, then added: “But I don’t know that.",the-new-york-times,0,40.94,-7.94
2195,"The enemy right now, the overwhelming majority of people coming in, are people of color or people of Hispanic origin.""",fox-news,0,35.44,11.06
949,"Grassley, who owns a farm, often notes in Senate Judiciary Committee hearings that he is the only non-lawyer on the panel, which oversees the judicial nominations process.",huffpost,0,37.82,-10.75
5723,"It would require presidents and vice presidents, as well as candidates for the nation’s highest offices, to release at least 10 years of federal tax returns — Mr. Trump has released none — and it stipulates that inaugural committees must disclose their expenditures.",the-new-york-times,0,40.94,-7.94
2067,Spouses are generally seen as off limits.,the-new-york-times,0,40.94,-7.94
6869,"“[Putin’s] actions are designed not to challenge our arms at this point, but to undercut and compromise our belief in our ideals,” Mattis told U.S. Naval War College graduates at a commencement ceremony in June.",huffpost,0,37.82,-10.75
5590,"""And you exemplify it.",huffpost,0,37.82,-10.75
668,"Controversial Arizona Sheriff Joe Arpaio announced on Tuesday he will officially endorse Texas Governor Rick Perry for the Republican presidential nomination, which could give Perry something of a credibility boost on immigration and border issues.",huffpost,0,37.82,-10.75
218,"The partial closure of the government has led to hundreds of thousands of workers furloughed or working without pay, with groups representing the workers increasing their calls for D.C. to end the deadlock and get workers paid again. ",fox-news,0,35.44,11.06
3366,"""Who has ever called a man 'The King of Rage?'",fox-news,0,35.44,11.06
1962,Bombastic conservative talk show host Glenn Beck closed a three-day conservative conference on Saturday by demanding that Republicans get their own house in order before re-trying their hand at governance.,huffpost,1,37.82,-10.75
3861,"“I heard the head of Mexico said ‘no way,’ and I said, ‘Now the wall just got taller,” Trump said.",fox-news,0,35.44,11.06
7046,"They said they will swiftly try to ""clarify"" its language.",fox-news,0,35.44,11.06
2213,I’m not saying that I am going to finish it.”,huffpost,0,37.82,-10.75
2633,"""So we want to have a record vote in the caucus on a resolution that says this resolution should not go to the floor without a majority of Democratic votes.""",fox-news,0,35.44,11.06
1659,"“I have prayed over this,” Corfman told the Post as to why she came forward, “All I know is that I can’t sit back and let this continue, let him continue without the mask being removed.”",fox-news,0,35.44,11.06
6664,"His decision to jump in was widely seen as proof that more experienced conservative members, like Representatives Jim Jordan of Ohio or Tom Price of Georgia, had rebuffed overtures to run from other conservatives.",the-new-york-times,0,40.94,-7.94
7105,"Mr. Pence did not directly answer whether the law might protect, for example, a Christian florist who denied service to a gay couple.",the-new-york-times,0,40.94,-7.94
6931,"Over hamburgers, and with the help of briefing folders, Mr. Mattis explained to Mr. Trump key points about the United States’ relationships with allies.",the-new-york-times,0,40.94,-7.94
6189,"The Senate leaders — Mitch McConnell, Republican of Kentucky, and Mr. Schumer of New York — did the same.",the-new-york-times,0,40.94,-7.94
2145,"“As a result, I allowed a workplace culture to take root in my office that was too permissive and decidedly unprofessional.”",huffpost,0,37.82,-10.75
777,"He also rejected reports that Obama refused his request for a meeting, pinning the circumstances on a scheduling conflict, as has the White House when pressed on the subject.",huffpost,0,37.82,-10.75
2434,"“There’s a whole lot of anger,” said one Democrat who opposed her, who requested anonymity in order to speak freely.",huffpost,0,37.82,-10.75
3066,"An NBC News/Wall Street Journal poll last week found that voters favored a Democratic-controlled Congress over a Republican one 46 percent to 41 percent, a spread that has not changed much all year.",the-new-york-times,0,40.94,-7.94
6151,"“I imagined it would be something fun to watch, you know, because evidently it’s partisan politics are put aside, let’s have a softball game, let’s have some fun,” he said.",huffpost,0,37.82,-10.75
6171,It had to be. Probably. Maybe. Right?,the-new-york-times,0,40.94,-7.94
4561,"But as he prepares to accept that nomination next week in Tampa, Mr. Romney is once again being forced to carefully navigate between the uncompromising antiabortion positions of his party’s base and the more moderate politics of the swing voters he needs to win over.",the-new-york-times,0,40.94,-7.94
4851,"He turned from the podium to walk back into the West Wing, once again left to monitor the investigation, prepare a likely eulogy for the dead and wonder when he might have to come into the briefing room again.",the-new-york-times,0,40.94,-7.94
1491,"Yet hours before the meeting began, what was billed as a somber security briefing had already taken on the sharp tone of a political showdown, as Mr. Trump charged that Democrats were sacrificing border security for a partisan advantage in the 2020 elections.",the-new-york-times,0,40.94,-7.94
3153,"“It was unsettling, and also it seemed to be occupied. ",the-new-york-times,0,40.94,-7.94
6750,"“I want to invite him to Arizona to talk to people and to meet our leaders,” she said.",the-new-york-times,0,40.94,-7.94
3666,Feinstein is a ranking member of the Senate Judiciary Committee.,huffpost,0,37.82,-10.75
6204,"Chants of “We love you, Pelosi!” rang out briefly, until the minority leader acknowledged them.",the-new-york-times,0,40.94,-7.94
5976,"During congressional hearings in January, Clinton was asked whether she had seen the cable by Republican Rep. Michael McCaul.",fox-news,0,35.44,11.06
4622,"In response to a question after his speech, Obama defended the programs as essential to combating terrorist threats.",huffpost,0,37.82,-10.75
517,"“We didn’t know it was Eric Holder [coming],” Rev. John Paul Hopping of Our Lady of Guadalupe, told HuffPost.",huffpost,0,37.82,-10.75
7299,The approach is so sweeping that what would have otherwise been a headline-grabbing announcement received second billing.,huffpost,0,37.82,-10.75
7413,"Patrick said it was important to have black elected officials, adding, ""the commonwealth and the country [are] changing.""",huffpost,0,37.82,-10.75
4510,"""Rape is an evil act.",fox-news,0,35.44,11.06
5476,"Bachmann asked her followers on what became an unofficial ""Chick-fil-A Appreciation Day.""",huffpost,0,37.82,-10.75
7761,"The Christie administration closed down two of the three George Washington Bridge access lanes in Fort Lee, N.J., in September, in what appeared to be a political retribution scheme aimed at the borough's Democratic mayor.",huffpost,1,37.82,-10.75
6109,Williams sustained a minor leg injury.,huffpost,0,37.82,-10.75
1415,"“We think we're hopeful because the people that elected Nancy Pelosi didn't elect her to come up here and do nothing and didn't elect her to play political games,” she said. ",fox-news,0,35.44,11.06
568,"The authorities made at least 47 arrests after demonstrators tossed bottles toward police officers, some of whom used pepper spray to subdue some protesters.",the-new-york-times,0,40.94,-7.94
360,"“Arming the teacher is merely a response to the last tragedy,” said Representative Mike Thompson, a California Democrat who is chairman of a House task force on gun violence.",the-new-york-times,0,40.94,-7.94
4012,"Trump swiftly responded Tuesday, telling the Times it was “highly inappropriate that a United States Supreme Court judge gets involved in a political campaign.”",fox-news,0,35.44,11.06
6876,His most prominent moment in the public spotlight occurred in April when he handled briefings on Trump’s decision to conduct targeted airstrikes against Syria in response to the alleged use of chemical weapons by Assad’s regime in that nation’s civil war.,huffpost,0,37.82,-10.75
5198,Reporters from The New York Times and Reuters who were on the ground immediately after the attacks relayed that people involved in the mob scene around the compound repeatedly cited the video as a cause of their anger.,huffpost,0,37.82,-10.75
4149,"McCarthy tweeted: ""President Trump has put forward a serious and reasonable offer to reform parts of our broken immigration system and reopen government.",fox-news,0,35.44,11.06
3100,"“The linguist in me noticed that Debbie Wasserman Schultz, the last name is spelled missing a ‘c’ and John Brennan’s name is spelled missing an ‘n’ and that kind of surprised me and I have a feeling that was done on purpose to make this look like somebody who doesn’t really know who these people are and that it wasn’t an honest mistake. ",fox-news,0,35.44,11.06
7846,"Charges included conspiracy to commit offenses against the United States, wire fraud and falsifying records.",fox-news,0,35.44,11.06
759,"That campaign started Wednesday and runs through Nov. 5 in cable and broadcast TV markets in Florida, Nevada, Ohio and Pennsylvania.",fox-news,0,35.44,11.06
4362,"“I think all of us have, you know, have had concerns about WikiLeaks over the years, and it’s just a reality of American life today, and of life in the wider world.”",huffpost,0,37.82,-10.75
7498,"""We’ve come a long way from my days going door to door for the Children’s Defense Fund and earning $16,450 as a young law professor in Arkansas—and we owe it to the opportunities America provides,"" Clinton said in a statement accompanying the returns.",huffpost,0,37.82,-10.75
7692,"The spokeswoman, Marie Harf, was asked on Tuesday whether there was any connection between the requests from Congress and the decision to ask the former secretaries of state for emails from their personal accounts.",the-new-york-times,0,40.94,-7.94
6478,"“I met with all of them,” he said. “But it’s tough.",the-new-york-times,0,40.94,-7.94
7449,"The Senate historian said that those who return to the Senate after leaving — like Dan Coats of Indiana and Frank R. Lautenberg of New Jersey, for example — lose their seniority, although the distinction has little meaning beyond a way to refer to a state’s senators in the formal oratory of the Senate floor.",the-new-york-times,0,40.94,-7.94
214,"After bills to re-open the government failed in the Senate Thursday, Trump signaled that a ""large down payment"" on funding, potentially less than the $5.7 billion, could be sufficient to end the stalemate. ",fox-news,0,35.44,11.06
